,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
217,パーソンラボ（株）,2120101027928,大阪府,中小企業,1093,,,,1208,,,,,,20200106
218,（株）パートナーズ,6180301025227,愛知県,大企業,411,,683,,377,,,,660,,20200106
219,（株）ハイウェイ・エンジニアリング,4180001039751,愛知県,中小企業,593,,,,217,,,,,,20200106
220,（株）ハウジング総合コンサルタント,3490001002530,高知県,中小企業,833,,191,,1370,,,,28,,20200106
221,（株）萩原技研,3340001003493,鹿児島県,中小企業,117,,494,,323,,,,71,,20200106
222,（株）白兎設計事務所,2270001000615,鳥取県,中小企業,774,,104,,1030,,442,,326,,20200106
223,（株）ハシカンプラ,9370001020489,宮城県,中小企業,1067,,,,1214,,,,,,20200106
224,パシフィックコンサルタンツ（株）,8013401001509,東京都,大企業,113,,50,,2,,33,,445,,20200106
225,（株）パスコ,5013201004656,東京都,大企業,1,,213,,11,,72,,240,,20200106
226,（株）八光開発コンサルタント,6350001008209,宮崎県,中小企業,302,,,,500,,178,,217,,20200106
227,（株）八州,1010601035005,東京都,大企業,8,,,,167,,167,,57,,20200106
228,（株）果無,8170001009529,和歌山県,中小企業,736,,,,997,,569,,490,,20200106
229,（株）はとコンサルタント,8250001010718,山口県,中小企業,1057,,,,1535,,,,666,,20200106
230,（株）花村コンサルタント,5130001032958,京都府,中小企業,729,,,,1054,,224,,,,20200106
231,（株）ハマコン,8140001056739,兵庫県,中小企業,845,,,,1088,,625,,567,,20200106
232,（株）ハマソク,7280001004404,島根県,中小企業,672,,,,1330,,,,321,,20200106
233,林測量技術コンサルタント（株）,5120901013505,大阪府,中小企業,496,,,,,,,,,,20200106
234,（株）ＰＡＬ構造,1310001001790,長崎県,大企業,781,,129,,503,,269,,,,20200106
235,パルス建設コンサルタント（株）,2280001004111,島根県,中小企業,497,,,,934,,711,,634,,20200106
236,（株）ハンシン,7120001024954,大阪府,中小企業,447,,,,1301,,,,,,20200106
237,阪神高速技研（株）,4120001046497,大阪府,大企業,482,,293,,115,,,,,,20200106
238,（株）阪神コンサルタンツ,7150001004169,奈良県,中小企業,394,,,,200,,46,,,,20200106
239,阪神測建（株）,7140001010333,兵庫県,中小企業,176,,,,470,,340,,184,,20200106
240,（株）阪和建設コンサルタント,1170001009337,和歌山県,中小企業,521,,,,861,,384,,323,,20200106
241,（株）ピーエス三菱,1010001008742,東京都,大企業,816,,,,786,,,,,,20200106
242,（株）ＰＣＥＲ,1040001041971,千葉県,中小企業,876,,,,905,,,,,,20200106
243,ピーシー技研（株）,4030001006972,埼玉県,中小企業,804,,,,854,,495,,,,20200106
244,（株）ピーシーレールウェイコンサルタント,9060001003715,栃木県,大企業,439,,,,177,,302,,,,20200106
245,（株）東建設研究所,1012301000172,東京都,中小企業,787,,,,868,,,,,,20200106
246,（株）東日本エンジニアリング,2380001001890,福島県,中小企業,608,,,,,,,,17,,20200106
247,（株）東日本計画,9370001014284,宮城県,中小企業,1087,,,,,,,,,,20200106
248,東日本総合計画（株）,3013301008369,東京都,大企業,22,,441,,127,,,,216,,20200106
249,（株）光コンサルタント,4270001004952,鳥取県,中小企業,957,,,,969,,,,,,20200106
250,ひかりコンサルタント（株）,1250001010303,山口県,中小企業,734,,,,1385,,,,495,,20200106
251,（株）肥後測量設計,1310002019436,長崎県,中小企業,626,,808,,1271,,577,,492,,20200106
252,（株）ビジュアル・システムズ,9180001057419,愛知県,中小企業,1097,-01,,,1533,-02,,,,,20200106
253,ビッグ測量設計（株）,8010501011958,東京都,大企業,14,,,,,,,,,,20200106
254,（株）ヒノコンサルタント,8270001003513,鳥取県,中小企業,386,,,,509,,400,,296,,20200106
255,（株）日野原富士コンサルタント,1240001009866,広島県,中小企業,423,,,,798,,334,,646,,20200106
256,（株）ビュー設計,5480001003610,徳島県,中小企業,331,,,,1107,,291,,,,20200106
257,（株）ヒライシテクノ,5120101051405,大阪府,中小企業,1119,,,,,,,,,,20200106
258,広建コンサルタンツ（株）,5240001031809,広島県,中小企業,102,,,,251,,165,,265,,20200106
