,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2046,（有）日本シジミ研究所,2280002003558,島根県,中小企業,,,,,1441,,,,,,20191202
2047,（公財）日本生態系協会,6013305001887,東京都,公益法人,,,,,943,,,,,,20191202
2048,（一社）日本潜水協会,2010405001061,東京都,公益法人,,,,,831,,,,,,20191202
2049,（株）日本総合科学,1240001032884,広島県,中小企業,,,,,1118,,,,,,20191202
2050,（一財）日本総合研究所,2010405010335,東京都,公益法人,,,,,1159,,,,,,20191202
2051,（株）日本総合研究所,4010701026082,東京都,大企業,,,,,620,,,,,,20191202
2052,日本総合サービス（株）,8010401083981,東京都,大企業,,,,,1255,,,,,,20191202
2053,日本地下水開発（株）,6390001001465,山形県,大企業,,,,,774,,113,,,,20191202
2054,（株）日本地下探査,1040001019340,千葉県,中小企業,,,,,868,-01,73,-01,,,20191202
2055,日本通信エンジニアリングサービス（株）,3011101027928,東京都,大企業,,,,,391,,,,,,20191202
2056,（一社）日本道路建設業協会,1010005018580,東京都,公益法人,,,,,844,,,,,,20191202
2057,（公財）日本道路交通情報センター,2010005004175,東京都,公益法人,,,,,1036,,,,,,20191202
2058,日本土地評価システム（株）,9180001039383,愛知県,中小企業,,,,,1425,,,,498,,20191202
2059,（株）日本能率協会総合研究所,5010401023057,東京都,大企業,,,,,397,,,,,,20191202
2060,日本ファブテック（株）,8010401020704,茨城県,中小企業,,,,,1357,,,,,,20191202
2061,（一財）日本不動産研究所,2010405009567,東京都,公益法人,,,,,1126,,,,1,,20191202
2062,日本防蝕工業（株）,1010801009056,東京都,大企業,,,,,421,,,,,,20191202
2063,（一社）日本マリーナ・ビーチ協会,6010005018733,東京都,公益法人,,,,,972,-01,,,,,20191202
2064,（一財）日本みち研究所,8010605002135,東京都,公益法人,,,,,698,,,,,,20191202
2065,日本メンテナスエンジニヤリング（株）,5120001073004,大阪府,大企業,,,,,828,,,,,,20191202
2066,（一財）日本緑化センター,1010405001186,東京都,公益法人,,,,,678,,,,,,20191202
2067,（株）ネスコム,8120901007933,大阪府,中小企業,,,,,1220,,,,,,20191202
2068,（株）ノム,2021001014472,神奈川県,中小企業,,,,,1455,-01,,,,,20191202
2069,（株）野村総合研究所,4010001054032,東京都,大企業,,,,,619,,,,,,20191202
2070,（株）ランテツク計画事務所,1120001092032,大阪府,中小企業,,,,,1268,,,,,,20191202
2071,リージョナルデザイン（株）,1500001010616,愛媛県,中小企業,,,,,1534,,,,,,20191202
