,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
66,（有）淺田測量設計事務所,1021002056721,神奈川県,中小企業,961,,,,1727,,,,,,20191201
67,（株）アサノ大成基礎エンジニアリング,5010001078914,東京都,大企業,229,,348,,212,,9,,,,20191201
68,（株）旭,9220001015256,石川県,中小企業,906,,,,1601,,,,,,20191201
69,朝日開発コンサルタンツ（株）,7340001000297,鹿児島県,中小企業,447,,,,347,,640,,417,,20191201
70,旭川設計測量（株）,5450001000222,北海道,中小企業,356,,,,965,,,,400,,20191201
71,旭工榮（株）,5030001086659,埼玉県,中小企業,510,,1097,,1018,,747,,824,,20191201
72,朝日航洋（株）,7010601041419,東京都,大企業,4,,,,78,,382,,436,,20191201
73,（株）朝日コンサルタント,9090001002945,山梨県,中小企業,1245,,,,1258,,,,,,20191201
74,（株）アサヒサーベイング,2012401007216,東京都,中小企業,914,,,,,,,,,,20191201
75,（株）朝日設計事務所,3180001001539,愛知県,中小企業,167,,,,819,,691,,233,,20191201
76,旭総合コンサルタント（株）,5010501000146,東京都,中小企業,1634,,,,1731,,,,,,20191201
77,旭測地（株）,1380001000068,福島県,中小企業,1231,,,,1780,,,,831,,20191201
78,朝日測量（株）,1070001013043,群馬県,中小企業,578,,,,1599,,,,287,,20191201
79,（株）アサヒ測量設計,6050001015276,茨城県,中小企業,995,,,,1579,,559,,594,,20191201
80,（株）朝日土質設計コンサルタント,4200001000181,岐阜県,中小企業,695,,,,524,,107,,739,,20191201
81,（株）浅間エンジニアリング,5100001007582,長野県,中小企業,1018,,,,1636,,,,531,,20191201
82,（株）アサヤ測量,1040001075103,千葉県,中小企業,1190,,,,,,,,811,,20191201
83,アジアエンヂニアリング（株）,8290001000723,福岡県,中小企業,263,,,,264,,299,,,,20191201
84,（株）アジア技術コンサルタンツ,4340001000275,鹿児島県,中小企業,136,,,,361,,501,,460,,20191201
85,（株）アジア共同設計コンサルタント,9020001043500,神奈川県,大企業,438,,944,,93,,374,,,,20191201
86,アジア航測（株）,6011101000700,東京都,大企業,3,,606,,19,,32,,315,,20191201
87,（株）アスカ,1122001000107,大阪府,中小企業,831,,,,,,,,930,,20191201
88,（株）アスカエンジニア,6100001017705,長野県,中小企業,1221,,,,1803,,,,845,,20191201
89,（株）アスカコンサルタント,9050001015281,茨城県,中小企業,1177,,,,1794,,,,843,,20191201
90,アスカ測量（株）,1110001018021,新潟県,中小企業,1504,,,,,,,,,,20191201
91,アスカ測量設計（株）,1040001038704,千葉県,中小企業,1509,,,,,,,,875,,20191201
92,（株）東コンサルタント,9380001012213,福島県,大企業,43,,,,138,,399,,317,,20191201
93,（株）アズミエンジニヤ,4100001017112,長野県,中小企業,982,,,,1175,,,,,,20191201
94,（株）アセス,8020001076278,神奈川県,中小企業,1272,,,,,,,,,,20191201
95,（株）アタル開発,4030001050748,埼玉県,中小企業,571,,,,1593,,,,186,,20191201
96,厚木測量設計（株）,1021001019225,神奈川県,中小企業,891,,,,,,,,692,,20191201
97,（株）アップス,1350001005945,宮崎県,中小企業,767,,1069,,858,,,,778,,20191201
98,（株）あづみ野開発コンサル,7100001015055,長野県,中小企業,1218,,,,1273,,,,858,,20191201
99,（株）アテナ,8280001000047,島根県,中小企業,1558,,,,1276,,793,,,,20191201
100,（株）アトム補償コンサル,5210001014634,福井県,中小企業,1359,,,,,,,,354,,20191201
101,（株）アトラス,9280001000046,島根県,中小企業,375,,878,,553,,480,,372,,20191201
102,（株）アトラス測量,8090001009537,山梨県,中小企業,844,,,,,,,,884,,20191201
103,あびこ測量（株）,1040001066705,千葉県,中小企業,581,,,,1660,,,,504,,20191201
104,（株）アミノ測量,9090001009049,山梨県,中小企業,905,,,,,,,,525,,20191201
105,（株）アメニテック,9220001000852,石川県,中小企業,1239,,1099,,1253,,,,,,20191201
106,新井調査設計（株）,8070001006131,群馬県,中小企業,648,,,,1518,,546,,639,,20191201
107,（株）荒川瀧石,7030001090642,埼玉県,中小企業,915,,,,1486,,560,,545,,20191201
108,（有）アラキコンサルタンツ,2020002088170,神奈川県,中小企業,1271,,,,,,,,,,20191201
109,（株）荒谷建設コンサルタント,3240001000641,広島県,大企業,21,,382,,71,,24,,26,,20191201
110,（株）有明測量開発社,3330001000228,熊本県,大企業,51,,,,390,,451,,203,,20191201
111,（株）アルゴス,3110001020198,新潟県,中小企業,346,,,,526,,,,143,,20191201
112,アルスコンサルタンツ（株）,5220001000880,石川県,中小企業,473,,981,,246,,260,,,,20191201
113,（株）アルト舎,4120001164555,奈良県,中小企業,1615,,1173,,,,,,,,20191201
114,（株）アルファ水工コンサルタンツ,3430001001109,北海道,中小企業,411,,476,,190,,727,,,,20191201
115,（株）アルファ測量設計開発,5020001005842,神奈川県,中小企業,635,,,,,,,,,,20191201
116,（株）アルプス,8150001016279,奈良県,中小企業,1308,,,,1360,,817,,,,20191201
117,アローコンサルタント（株）,9180001011532,愛知県,中小企業,715,,985,,514,,447,,,,20191201
118,安西工業（株）,7140001004401,兵庫県,中小企業,1345,,,,,,,,,,20191201
119,（株）安藤測量設計,9050001023961,茨城県,中小企業,1189,,,,1801,,,,888,,20191201
120,（株）安藤・間,2010401051696,東京都,大企業,735,,257,,152,,246,,714,,20191201
121,（株）アンドー,7100001012663,長野県,中小企業,160,,910,,248,,435,,376,,20191201
122,（株）イー・スタイル,8050001012718,茨城県,中小企業,1613,-01,,,,,,,,,20191201
123,（株）イーエス総合研究所,7430001018801,北海道,大企業,432,,,,363,,77,,322,,20191201
124,（株）Ｅ－ＳＹＳＴＥＭ,2290001023259,福岡県,中小企業,623,-01,748,-01,1047,-01,,,,,20191201
125,（株）イイジマ測設企画,9050001027376,茨城県,中小企業,397,,,,1800,,,,837,,20191201
126,（株）飯田コンサルタント,1100001022338,長野県,中小企業,682,,,,493,,660,,290,,20191201
127,飯田測量設計（株）,7021001020953,神奈川県,中小企業,1364,,,,1977,,,,1020,,20191201
128,（有）イー・ティー・シー企画,7100002010344,長野県,中小企業,1195,,,,1271,,752,,788,,20191201
129,（株）家永技建,7120001151229,大阪府,中小企業,830,,,,1901,,,,953,,20191201
130,（有）池田総合開発,6021002056758,神奈川県,中小企業,1521,,,,,,,,,,20191201
131,（株）イケダ測量設計,9040001016677,千葉県,中小企業,843,,,,,,,,,,20191201
132,（株）イケハラエンジニア,3360001009423,沖縄県,中小企業,1414,,,,,,,,,,20191201
133,（株）石居設計,1160001008059,滋賀県,中小企業,763,,765,,376,,348,,1009,,20191201
134,石井測量設計（株）,7020001014230,神奈川県,中小企業,1368,,,,,,,,,,20191201
135,（有）石井測量設計事務所,2021002050938,神奈川県,中小企業,1161,,,,,,,,,,20191201
136,（株）石川綜合設計,2070001000263,群馬県,中小企業,1082,,388,,1720,,,,38,,20191201
137,（株）石崎測量設計事務所,7060001009937,栃木県,中小企業,1604,,,,1928,,855,,,,20191201
138,（株）礎積算,4030001017986,埼玉県,中小企業,1555,,1085,,,,,,80,,20191201
139,礎測量設計（株）,1020001004765,神奈川県,中小企業,823,,,,,,,,,,20191201
140,（株）イシヤマエンジニアリング,2122001000477,大阪府,中小企業,642,,,,,,,,,,20191201
141,磯野測量（株）,1040001074831,千葉県,中小企業,922,,,,1707,,,,552,,20191201
142,井田起業（株）,4030001060581,埼玉県,中小企業,938,,1008,,1553,,698,,473,,20191201
143,一栄測量設計（株）,8030001000757,埼玉県,中小企業,1158,,,,,,,,,,20191201
144,（株）一成,8140001042490,兵庫県,中小企業,1548,,,,1012,,788,,,,20191201
145,イッセイコンサルタント（株）,8180001092400,愛知県,中小企業,1250,,,,1007,,,,,,20191201
146,いであ（株）,7010901005494,東京都,大企業,157,,921,,15,,86,,495,,20191201
147,（株）怡土,4290001023430,福岡県,中小企業,832,,,,1907,,,,,,20191201
148,（有）伊藤測量事務所,1011802000697,東京都,中小企業,633,,,,,,,,,,20191201
149,（株）伊藤測量設計,8100001000246,長野県,中小企業,770,,,,1278,,,,802,,20191201
150,伊藤調査測量事務所,,埼玉県,中小企業,1593,,,,,,,,937,,20191201
151,（株）伊那測量,6100001020964,長野県,中小企業,994,,,,1655,,,,564,,20191201
152,（株）井上エンジニアリング,2160001002473,滋賀県,中小企業,884,,,,668,,,,1054,,20191201
153,井上測量設計（株）,7070001000325,群馬県,中小企業,664,,,,1618,,,,502,,20191201
154,（公社）茨城県公共嘱託登記土地家屋調査士協会,6050005000407,茨城県,公益法人,394,,,,,,,,50,,20191201
155,茨城測量設計（株）,2050001000232,茨城県,中小企業,827,,1007,,1534,,531,,499,,20191201
156,（株）イビソク,9200001013229,岐阜県,大企業,41,,,,341,,631,,166,,20191201
157,（有）イマージテック,6340002001444,鹿児島県,中小企業,866,,,,1879,,,,,,20191201
158,（有）磐城,1021002062901,神奈川県,中小企業,1412,,,,,,,,,,20191201
159,岩倉測量設計（株）,4370201003042,宮城県,中小企業,381,,,,551,,278,,378,,20191201
160,（有）岩田測量設計,5230002005787,富山県,中小企業,1652,,,,,,,,,,20191201
161,（株）岩手開発測量設計,3400001000113,岩手県,中小企業,583,,,,715,,,,123,,20191201
162,岩丸測量興業（株）,7010801001172,東京都,中小企業,1384,,,,1947,,,,,,20191201
163,（株）ウインディーネットワーク,2080101014435,静岡県,中小企業,292,,949,,521,,622,,425,,20191201
164,上島技術コンサルタント（株）,5430001001890,北海道,中小企業,744,,,,543,,696,,,,20191201
165,（株）ウエスコ,4260001000622,岡山県,大企業,30,,547,,32,,38,,55,,20191201
166,（株）ウエノ,9230001009736,富山県,中小企業,749,,,,,,,,,,20191201
167,（株）ウヱノ,7310001000192,長崎県,中小企業,755,,,,550,,221,,,,20191201
168,（株）ウオールナット,7012801000170,東京都,中小企業,1583,,,,1048,,345,,,,20191201
169,（株）内田測量,8100001000337,長野県,中小企業,1036,-01,797,-01,,,270,-01,154,-01,20191201
170,（株）内山測量設計,3140001076080,兵庫県,中小企業,719,,1014,,1164,,522,,670,,20191201
171,（株）ウッド,6030001062320,埼玉県,中小企業,1647,,,,1993,,,,1061,,20191201
172,宇都宮測量（株）,1060001000645,栃木県,中小企業,108,,,,708,,495,,391,,20191201
173,宇部興産コンサルタント（株）,4250001003056,山口県,中小企業,425,,,,241,,105,,,,20191201
174,浦和測量設計（株）,5030001000867,埼玉県,中小企業,584,,,,1505,,661,,411,,20191201
175,（株）エイエム建設コンサルタント,9280001002991,島根県,中小企業,855,,,,810,,860,,978,,20191201
176,エイコウコンサルタンツ（株）,2420001006373,青森県,中小企業,513,,1065,,572,,722,,311,,20191201
177,（株）エイコー技術コンサルタント,2210001010470,福井県,中小企業,376,,600,,519,,395,,270,,20191201
178,（株）永大開発コンサルタント,3290001045392,福岡県,中小企業,920,,,,1129,,,,,,20191201
179,ＨＲＳ（株）,7430001050440,北海道,中小企業,137,,,,320,,250,,77,,20191201
180,（株）エイテック,4011001059252,東京都,大企業,50,,946,,182,,272,,272,,20191201
181,（株）エイ・テック,4230001009749,富山県,中小企業,847,,,,1841,,,,,,20191201
182,エイト技術（株）,2420001005895,青森県,中小企業,103,,596,,270,,233,,27,,20191201
183,（有）永都測量設計,1010102001076,東京都,中小企業,1578,,,,,,,,939,,20191201
184,（株）エイト日本技術開発,7260001000735,岡山県,大企業,95,,140,,8,,25,,4,,20191201
185,栄和測量（株）,8100001022273,長野県,中小企業,887,,,,,,,,,,20191201
186,（株）Ａ・Ｆ・Ｃ,5480001006084,徳島県,中小企業,1659,,,,,,,,,,20191201
187,（株）エーシーイー,8011201000656,東京都,中小企業,1048,,,,506,,506,,,,20191201
188,（株）エース,1130001016650,京都府,大企業,193,,1137,,205,,335,,938,,20191201
189,（株）エース設計,5060001000807,栃木県,中小企業,1028,,,,1490,,590,,643,,20191201
190,（株）エーティック,2430001002181,北海道,中小企業,251,,959,,180,,177,,407,,20191201
191,（株）エービーコンサルタント,5011801021212,東京都,中小企業,1626,,744,,1035,,849,,,,20191201
192,（株）ＡＢ．ｄｏ,6100001001733,長野県,中小企業,413,,843,,542,,576,,535,,20191201
193,（株）エービス技術,3050001022548,茨城県,中小企業,1336,,,,1924,,,,989,,20191201
194,（株）エープランニング,8011301013005,東京都,大企業,191,,157,,1895,,836,,48,,20191201
195,（株）エオネックス,1220001006394,石川県,中小企業,1067,,,,525,,69,,,,20191201
196,（株）エコー,2010501016723,東京都,大企業,362,,,,86,,,,,,20191201
197,（株）エコマック,5090001005778,山梨県,中小企業,1354,,1185,,1393,,,,,,20191201
198,（有）江崎測量設計社,4020002091783,神奈川県,中小企業,925,,,,,,,,758,,20191201
199,（株）エス・アイ・エイ,9060001006429,栃木県,中小企業,1662,-01,,,1998,,,,,,20191201
200,（株）エスケイエンジニアリング,3290001040484,福岡県,中小企業,139,,,,232,,,,729,,20191201
201,（株）ＳＫプランニング,1110001002900,新潟県,中小企業,398,,,,746,,,,806,,20191201
202,（株）ＳＣＣ,7090001005207,山梨県,中小企業,1351,,,,1395,,852,,,,20191201
203,エス・テー・コンサルタント（株）,5010001001149,東京都,中小企業,1092,,,,942,,,,,,20191201
204,越前屋試錐工業（株）,3430001030537,北海道,中小企業,1482,,,,1507,,327,,,,20191201
205,（株）エヌイーエス,1120001075672,大阪府,中小企業,1220,,,,566,,,,,,20191201
206,（株）エヌ・イー計測,5122001000895,大阪府,中小企業,872,,,,,,,,,,20191201
207,（株）エヌ・イーサポート,5240001006562,広島県,大企業,1020,,,,725,,,,,,20191201
208,ＮＥテクノ（株）,5030001067857,埼玉県,中小企業,1623,,,,460,,,,,,20191201
209,エヌエス環境（株）,4010401004900,東京都,大企業,498,,851,,87,,263,,720,,20191201
210,（株）エヌ・エス・シー・エンジニアリング,2011601011713,東京都,中小企業,1470,,807,,875,,,,,,20191201
211,エヌシーイー（株）,9110001001465,新潟県,大企業,484,,932,,100,,,,,,20191201
212,（有）エヌシー技研,5100002000784,長野県,中小企業,1208,-01,,,,,,,,,20191201
213,（株）ＮＪＳ,6011101045308,東京都,大企業,257,,57,,25,,283,,688,,20191201
214,（株）エヌティーコンサルタント,6400001000333,岩手県,中小企業,399,,,,582,,740,,195,,20191201
215,ＮＴＣインターナショナル（株）,1011101012790,東京都,大企業,739,,,,261,,,,,,20191201
216,ＮＴＣコンサルタンツ（株）,2180001039299,愛知県,大企業,170,,582,,42,,67,,588,,20191201
217,エヌ・ティ・ティ・インフラネット（株）,2010001063299,東京都,大企業,390,,,,119,,,,,,20191201
218,（株）エヌ・ティ・ティ・データ,9010601021385,東京都,大企業,1536,,1073,,1826,,,,,,20191201
219,エビサワ調査測量（株）,3030001079615,埼玉県,中小企業,1404,,,,,,,,,,20191201
220,（株）エフウォーターマネジメント,9160001001717,滋賀県,中小企業,712,,836,,249,,455,,693,,20191201
221,（株）エブリプラン,6280001000115,島根県,中小企業,1402,,,,651,,881,,,,20191201
222,（株）エフワーク,9370201000571,宮城県,中小企業,1263,,,,312,,,,,,20191201
223,エボシ技工調査設計（株）,9240001029980,広島県,中小企業,670,,,,1136,,565,,449,,20191201
224,（有）エポック開発,7220002010316,石川県,中小企業,1199,,,,,,,,,,20191201
225,（株）エムアンドピーエンジニアリング,1011101034026,東京都,中小企業,1253,,,,1019,,,,,,20191201
226,（株）エムエス技術コンサルタント,8430001028114,北海道,中小企業,1319,,,,,,,,364,,20191201
227,（株）ＭＸコンサルタント,9490001007045,高知県,中小企業,1627,,,,,,,,967,,20191201
228,（株）エム・ケー・コンサルタント,9290001011967,福岡県,中小企業,1244,,,,575,,,,,,20191201
229,（株）Ｍ設計企画,2050001038330,茨城県,中小企業,1663,,,,2006,,,,,,20191201
230,（株）エムツウ補償構造設計,7030001008264,埼玉県,中小企業,1502,,658,,,,,,227,,20191201
231,（株）エムテック,4011501013147,埼玉県,中小企業,1618,,,,1396,,857,,,,20191201
232,（株）エルクコンサルタント,8140001019514,兵庫県,中小企業,1293,,,,604,,818,,,,20191201
233,（有）エンジニアサービス,3040002089050,千葉県,中小企業,1573,,,,1892,,,,942,,20191201
234,（有）エンジニヤエヌデイー,9100002023377,長野県,中小企業,1200,,,,1272,,307,,,,20191201
235,（株）オウギ工設,6070001000474,群馬県,中小企業,454,,,,674,,358,,224,,20191201
236,扇コンサルタンツ（株）,8140001001166,兵庫県,中小企業,1204,,,,1025,,737,,,,20191201
237,王子不動産（株）,6010001039758,東京都,大企業,1070,,,,1197,,,,666,,20191201
238,応用技術（株）,9120001121031,大阪府,大企業,1261,,,,410,,,,,,20191201
239,応用地質（株）,2010001034531,東京都,大企業,67,,917,,17,,1,,,,20191201
240,（株）オーエス,8120101035545,大阪府,中小企業,1179,,,,,,,,835,,20191201
241,大江設計（株）,8390001009787,山形県,中小企業,705,,,,1126,,,,225,,20191201
242,（株）大江設計,7370001007496,宮城県,中小企業,294,,880,,505,,,,229,,20191201
243,（株）オーエムアイ,3500001007668,愛媛県,中小企業,1150,-01,,,1753,-01,,,847,-01,20191201
244,（株）ＯＭＴ,5090001008319,山梨県,中小企業,609,,,,,,,,303,,20191201
245,大鐘測量設計（株）,1080001012969,静岡県,中小企業,380,,958,,556,,,,206,,20191201
246,大阪技術管理（株）,4120001040541,大阪府,中小企業,718,,,,327,,,,,,20191201
247,（株）オーシスマップ,9140001046689,兵庫県,中小企業,403,,,,1351,,,,957,,20191201
248,オーシャンエンジニアリング（株）,1030001010176,茨城県,中小企業,620,,,,,,,,,,20191201
249,（株）オオスミ,9020001001243,神奈川県,大企業,1446,,,,300,,,,,,20191201
250,大高理工（株）,6200001013306,岐阜県,中小企業,1077,-01,,,1530,-01,699,-01,682,-01,20191201
251,大竹測量設計（株）,9380001019134,福島県,中小企業,828,,,,918,,,,397,,20191201
252,（有）太田ジオリサーチ,7140002055947,兵庫県,中小企業,1249,,,,659,,312,,,,20191201
253,（株）大塚測量,5040001056982,千葉県,中小企業,1600,-01,,,,,,,1006,-01,20191201
254,（株）大坪コンサルタント,1011801000772,東京都,中小企業,568,,,,1591,,,,410,,20191201
255,（株）オーツヤ測量,9090001011938,山梨県,中小企業,874,,,,,,,,456,,20191201
256,鳳コンサルタント（株）,3120001131325,大阪府,中小企業,1143,,630,,334,,,,,,20191201
257,（株）大貫測量設計,6050002003684,茨城県,中小企業,936,,,,1527,,,,653,,20191201
258,（株）オオバ,9013201001170,東京都,大企業,8,,252,,18,,97,,9,,20191201
259,大橋調査（株）,7370001002761,宮城県,中小企業,572,,983,,1131,,498,,297,,20191201
260,オオバ調査測量（株）,4011001004844,東京都,中小企業,287,,,,,,,,,,20191201
261,（株）大林組,7010401088742,東京都,大企業,268,,15,,166,,58,,,,20191201
262,大原技術（株）,4110001022251,新潟県,中小企業,112,,,,404,,,,,,20191201
263,（株）オービット,1290001020645,福岡県,中小企業,552,,,,471,,,,,,20191201
264,（株）大増コンサルタンツ,3180001019110,愛知県,中小企業,162,,650,,336,,271,,61,,20191201
265,（株）大宮測研,1050001026724,茨城県,中小企業,1191,,,,1787,,,,832,,20191201
266,（株）大本組,7260001001493,岡山県,中小企業,1134,,635,,1216,,,,,,20191201
267,（株）岡田測量,3110001018894,新潟県,中小企業,1039,,,,1663,,,,493,,20191201
268,（株）オカマツエンヂニアリング,5030001042315,埼玉県,中小企業,1023,,,,1515,,,,609,,20191201
269,（株）岡本設計企画,1040001065335,千葉県,中小企業,1415,,,,1314,,,,744,,20191201
270,オガワ測量設計（株）,1021001036286,神奈川県,中小企業,1392,,,,,,,,,,20191201
271,（株）オキココーポレーション,7120001061948,大阪府,中小企業,1109,,,,1190,,92,,,,20191201
272,（有）沖繩磁探総業,2360002000844,沖縄県,中小企業,812,,,,,,,,,,20191201
273,沖昌エンジニアリング（株）,5011501009391,東京都,大企業,281,,1037,,196,,,,,,20191201
274,（株）奥原調査設計,1100002027286,長野県,中小企業,1237,,,,1798,,,,871,,20191201
275,（株）奥村組,7120001004931,大阪府,大企業,485,,167,,428,,,,,,20191201
276,奥山ボーリング（株）,9410001008802,秋田県,中小企業,461,,,,256,,68,,,,20191201
277,（株）尾崎測量設計事務所,5430001052728,北海道,中小企業,1372,,,,1984,,,,,,20191201
278,（株）長姫,7100001022299,長野県,中小企業,595,,,,797,,819,,929,,20191201
279,長姫調査設計（株）,2100001022295,長野県,中小企業,645,,,,827,,,,547,,20191201
280,（株）小田急エンジニアリング,4011001056118,東京都,大企業,1511,,463,,741,,,,,,20191201
281,（株）落合測量設計,7060001017064,栃木県,中小企業,967,,,,1542,,555,,590,,20191201
282,オリエンタル技術開発（株）,6060001016273,栃木県,中小企業,628,,585,,688,,471,,334,,20191201
283,（株）オリエンタルコンサルタンツ,4011001005165,東京都,大企業,254,,163,,5,,56,,295,,20191201
284,オリエンタル測量（株）,3040001001296,千葉県,中小企業,1086,,,,,,,,500,,20191201
285,（株）オリエントアイエヌジー,5310001000392,長崎県,中小企業,373,,823,,698,,368,,151,,20191201
286,オリジナル設計（株）,8011001065098,東京都,大企業,240,,228,,52,,426,,,,20191201
287,（株）オリス,6110001000965,新潟県,中小企業,20,,,,923,,,,150,,20191201
288,（株）オリンピアコンサルタント,2200001013350,岐阜県,中小企業,791,,,,801,,,,,,20191201
