,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1558,東洋測量設計（株）,7070001023895,群馬県,中小企業,549,,,,1149,,668,,387,,20200115
1559,（株）東洋測量設計,7300001004640,佐賀県,中小企業,709,,1005,,831,,693,,466,,20200115
1560,（株）道路計画,8013301022357,東京都,中小企業,1408,,904,,596,,,,,,20200115
1561,（株）道路建設コンサルタント,2040001008227,千葉県,中小企業,515,,,,201,,719,,,,20200115
1562,東和環境科学（株）,5240001018450,広島県,中小企業,1649,,1240,,1305,,894,,1053,,20200115
1563,藤和航測（株）,1070001002260,群馬県,中小企業,354,,,,692,,422,,212,,20200115
1564,（株）東和設計,2040001021543,千葉県,中小企業,1620,,,,804,,862,,,,20200115
1565,東和測量（株）,5110001003564,新潟県,中小企業,1628,,,,,,,,,,20200115
1566,藤和測量（株）,3012801001172,東京都,中小企業,1192,,,,,,,,,,20200115
1567,（株）トーアテック,4020001023936,神奈川県,中小企業,631,,,,1566,,,,420,,20200115
1568,トーカイテック（株）,7030001005674,埼玉県,中小企業,674,,,,684,,,,,,20200115
1569,（株）十日町測量,9110001021158,新潟県,中小企業,295,,,,1580,,,,656,,20200115
1570,（株）トーケン,5040001043064,千葉県,中小企業,613,,,,1781,,,,794,,20200115
1571,（株）トーコー地質,4010501029806,東京都,中小企業,1052,,,,836,,81,,,,20200115
1572,（株）トーコーテック,2010501029808,東京都,中小企業,1554,,,,413,,,,,,20200115
1573,（株）ドーコン,5430001021765,北海道,大企業,89,,62,,20,,34,,100,,20200115
1574,（株）トーニチコンサルタント,4011001015552,東京都,大企業,216,,521,,49,,237,,,,20200115
1575,十勝技術開発（株）,1011101014390,東京都,中小企業,708,-01,,,,,,,,,20200115
1576,（株）都市開発コンサルタント,1060001003185,栃木県,中小企業,506,,,,1236,,,,302,,20200115
1577,（株）都市環境設計,8120001039142,大阪府,中小企業,1498,,105,,,,,,,,20200115
1578,（株）都市技術,2380001005958,福島県,中小企業,787,,,,,,,,44,,20200115
1579,都市再生調査事業（同）,5011305001223,東京都,中小企業,1600,,,,1935,,,,1008,,20200115
1580,（株）都市整備技術研究所,3011101014463,東京都,中小企業,794,,,,573,,,,,,20200115
1581,（株）土質基礎コンサルタンツ,6011501003336,東京都,中小企業,1637,,,,1427,,301,,,,20200115
1582,（株）都市土木技術研究所,4040001054938,千葉県,中小企業,1297,,,,1347,,,,,,20200115
1583,土地家屋調査士法人コクド,6120005014424,大阪府,中小企業,1594,,,,,,,,1064,,20200115
1584,土地家屋調査士渡部健治事務所,,千葉県,中小企業,1599,,,,,,,,,,20200115
1585,栃木県森林組合連合会,8060005000668,栃木県,中小企業,1128,,,,,,,,,,20200115
1586,（株）栃木県用地補償コンサルタント,5060001017066,栃木県,中小企業,327,,,,727,,469,,220,,20200115
1587,（株）栃木都市計画センター,3060001002986,栃木県,中小企業,1024,,891,,901,,566,,572,,20200115
1588,（株）トップエンジニア,9080001003754,静岡県,中小企業,786,,,,1255,,,,804,,20200115
1589,（株）トップライズ,5110001007375,新潟県,大企業,47,,726,,605,,,,925,,20200115
1590,（株）利根設計亊務所,4070001002290,群馬県,中小企業,707,,853,,914,,466,,,,20200115
1591,飛島建設（株）,8010001008703,東京都,中小企業,760,,170,,434,,135,,,,20200115
1592,（株）トビタ技研,3050001026615,茨城県,中小企業,1026,,,,1538,,,,577,,20200115
