,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
2209,（株）ＭＣエバテック,1140001048230,兵庫県,大企業,,,,, 519, ,,,,,20200115
2210,（株）エムティーアイ,6011101023123,東京都,大企業,,,,,1590,-01,,,,,20200115
2211,（株）応用気象エンジニアリング,7013301003052,東京都,中小企業,,,,,1348, ,,,,,20200115
2212,応用計測サービス（株）,3030001074203,埼玉県,中小企業,,,,,1536, , 647, ,,,20200115
2213,（株）応用生物,9010401006033,東京都,中小企業,,,,,1316, ,,,,,20200115
2214,大林道路（株）,4010601028815,東京都,大企業,,,,, 498, ,,,,,20200115
2215,沖電気工業（株）,7010401006126,東京都,大企業,,,,,1437, ,,,,,20200115
2216,オムロンソーシアルソリューションズ（株）,7010401090640,東京都,大企業,,,,, 693, ,,,,,20200115
2217,（有）ハートビートプラン,2120002060144,大阪府,中小企業,,,,,1557,-01,,,,,20200115
2218,（株）バイタルリード,3280001003731,島根県,中小企業,,,,, 797, ,,,,,20200115
2219,ハイテック（株）,5120001102794,大阪府,中小企業,,,,, 740, ,  86, ,,,20200115
2220,（株）ハイドロ総合技術研究所,5120001094999,大阪府,中小企業,,,,, 794, ,,,,,20200115
2221,（株）バウエンジニアリング,4120001087079,大阪府,中小企業,,,,, 965, ,,,,,20200115
2222,パシコン技術管理（株）,8010701013705,東京都,大企業,,,,, 105, ,,,,,20200115
2223,（株）八洋コンサルタント,8010001127032,東京都,中小企業,,,,, 959, ,,,,,20200115
2224,阪神高速技術（株）,8120001112378,大阪府,大企業,,,,, 121, ,,,,,20200115
2225,（一財）阪神高速道路技術センター,8120005003771,大阪府,公益法人,,,,, 660, ,,,,,20200115
2226,阪神施設工業（株）,9120001029662,大阪府,中小企業,,,,,1447, ,,,,,20200115
2227,ビーム計画設計（株）,1200001015240,岐阜県,中小企業,,,,, 930, ,,,,,20200115
2228,（株）柊ソフト開発,9010701008258,東京都,中小企業,,,,,1514, ,,,,,20200115
2229,東日本高速道路（株）,9010001095716,東京都,大企業,,,,, 292, ,,,,,20200115
2230,（株）日立製作所,7010001008844,東京都,大企業,,,,, 422, ,,,,,20200115
2231,日立造船（株）,3120001031541,大阪府,大企業,,,,,1075, ,,,,,20200115
2232,（公財）ひょうご環境創造協会,8140005001658,兵庫県,公益法人,,,,, 816, , 456, ,,,20200115
2233,（株）兵庫分析センター,6140001061170,兵庫県,中小企業,,,,, 818, ,,,,,20200115
2234,（株）日吉,4160001010945,滋賀県,大企業,,,,, 605, ,,,,,20200115
2235,ヒロセ（株）,7120001205067,大阪府,大企業,,,,,1639, ,,,,,20200115
2236,（株）ＦＩＴＵＴ研究所,5010101006584,東京都,中小企業,,,,,1620, ,,,,,20200115
2237,（株）ファシリコ,6011101049812,東京都,中小企業,,,,, 710, ,,,,,20200115
2238,（株）福井環境分析センター,7210001011919,福井県,中小企業,,,,, 957, ,,,,,20200115
2239,（株）複合技術研究所,1011101059576,東京都,中小企業,,,,, 796, ,,,,,20200115
2240,（株）福田組,9110001004880,新潟県,大企業,,,,, 421, ,,,,,20200115
2241,（株）フジケンエンジニアリング,3011001020529,東京都,中小企業,,,,,1380, ,,,,,20200115
2242,（株）フジタ,8011001039242,東京都,大企業,,,,, 409, ,,,,,20200115
2243,（株）芙蓉技研,5040001041316,千葉県,中小企業,,,,,1245, ,,,,,20200115
2244,プラウドエンジ（株）,2110001031683,新潟県,中小企業,,,,, 611, ,,,,,20200115
2245,（株）フルテック,4230001014344,富山県,中小企業,,,,, 753, ,,,,,20200115
2246,（株）文化環境設計研究所,7011201019235,東京都,中小企業,,,,,1650, ,,,,,20200115
2247,豊国工業（株）,7240001023845,広島県,中小企業,,,,,1619, ,,,,,20200115
2248,（株）補強土エンジニアリング,6120001047312,大阪府,中小企業,,,,, 974, ,,,,,20200115
2249,ホクト・エンジニアリング（株）,6011801011848,東京都,大企業,,,,, 265, ,,,,,20200115
