,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
1717,（株）現代計画研究所,9011601002061,東京都,中小企業,,, 345, ,1457, ,,,,,20191201
1718,（株）現代建築研究所,2011101006313,東京都,中小企業,,, 249, ,,,,,,,20191201
1719,現代設計（株）,1250001012118,山口県,中小企業,,, 909, ,,,,,,,20191201
1720,（株）現代綜合設計,6120001078976,大阪府,中小企業,,, 104, ,,,,,,,20191201
1721,（株）現代ランドスケープ,8120001078974,大阪府,中小企業,,, 978, ,1490, ,,,,,20191201
1722,（株）建築環境計画,9120001078973,大阪府,中小企業,,, 322, ,,,,,,,20191201
1723,（企）建築環境システム,8180305002609,愛知県,中小企業,,, 297, ,,,,,,,20191201
1724,（一財）建築コスト管理システム研究所,4010405010399,東京都,公益法人,,, 374,-02,,,,,,,20191201
1725,（株）建築設備設計研究所,9010401052746,東京都,中小企業,,,  92, ,,,,,,,20191201
1726,（一財）建築保全センター,4010005018719,東京都,公益法人,,, 238, ,,,,,,,20191201
1727,（有）小泉アトリエ,5020002075967,神奈川県,中小企業,,, 663, ,,,,,,,20191201
1728,（一社）公共建築協会,6010005018493,東京都,公益法人,,, 241,-01,,,,,,,20191201
1729,（株）公共設計,7080401001632,静岡県,中小企業,,, 187, ,,,,,,,20191201
1730,（株）交建設計,6010001043999,東京都,大企業,,,  50, ,,,,,,,20191201
1731,構建設計（株）,9080101005543,静岡県,中小企業,,, 608, ,,,,,,,20191201
1732,（株）構研設計事務所,4012801002062,東京都,中小企業,,, 449, ,,,,,,,20191201
1733,（株）上坂設計,5120001061017,大阪府,中小企業,,, 133, ,,,,,,,20191201
1734,（株）構造計画研究所,7011201001655,東京都,大企業,,,  29, , 834, ,,,,,20191201
1735,（株）構造総合技術研究所,2122001012084,大阪府,中小企業,,, 432, ,,,,,,,20191201
1736,（一財）高度映像情報センター,3010005002707,東京都,公益法人,,, 757, ,1366, ,,,,,20191201
1737,（有）香山壽夫建築研究所,7010002001468,東京都,中小企業,,, 173, ,,,,,,,20191201
1738,光陽無線（株）,2290001013078,福岡県,中小企業,,, 849, ,1104, ,,,,,20191201
1739,（一財）高齢者住宅財団,4010005005205,東京都,公益法人,,, 944, ,,,,,,,20191201
1740,（株）コーエイリサーチ＆コンサルティング,9011101024804,東京都,大企業,,, 258, , 792, ,,,,,20191201
1741,（株）コガ建築設計室,2130001010594,京都府,中小企業,,, 923, ,,,,,,,20191201
