,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
306,（株）但野三興,杉田　貢,北海道美唄市大通東１条北４－１－７,22-00414,B,222,,1040,900,1940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,226,,874,540,1414,,,,,,,20210421
307,田中建設（株）,田中　太一,北海道枝幸郡枝幸町歌登東町１０６,31-00030,B,159,,1101,937,2038,,,,,,,B,695,,747,0,747,○,242,,874,0,874,,,,,,,○,219,,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,603,,935,0,935,,,,,,,20210421
308,（株）田中工業,田中　勝則,北海道士別市大通東１０,25-00090,B,122,,1103,991,2094,C,510,,994,0,994,B,733,,741,0,741,○,226,,890,0,890,○,200,,890,0,890,,,,,,,,,,,,,C,1100,,741,0,741,,,,,,,,,,,,,○,366,,739,0,739,,,,,,,,,,,,,○,161,,928,0,928,○,1036,,815,0,815,,,,,,,20210421
309,（株）谷組,谷　博之,北海道上川郡下川町西町８８番地２,25-00024,B,242,,1019,895,1914,D,993,,838,0,838,B,813,,726,0,726,○,281,,838,0,838,,,,,,,,,,,,,,,,,,,C,1198,,722,0,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,141,,825,718,1543,,,,,,,20210421
310,（株）谷脇組,谷脇　勝英,北海道旭川市大雪通４－４９０－６３,25-00018,B,284,,1045,812,1857,C,459,,1029,0,1029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,774,,877,0,877,,,,,,,20210421
311,（株）田端本堂カンパニー,田端　千裕,北海道三笠市岡山３５９－１,22-00085,B,75,,1163,1080,2243,C,421,,1053,0,1053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,79,,872,761,1633,,,,,,,20210421
312,田湯タナカ建設（株）,田湯　勝義,北海道日高郡新ひだか町静内末広町３－４－２２,26-00145,B,347,,1065,699,1764,C,553,,969,0,969,B,548,,784,0,784,,,,,,,○,212,,880,0,880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,286,,767,0,767,,,,,,,,,,,,,○,164,,924,0,924,○,627,,928,0,928,,,,,,,20210421
313,（株）ダイイチ,山本　英和,北海道北見市大通東３－１１－１,29-00261,B,355,,1011,742,1753,C,421,,1053,0,1053,B,634,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,C,1090,,743,0,743,,,,,,,,,,,,,○,354,,745,0,745,,,,,,,,,,,,,,,,,,,○,755,,883,0,883,,,,,,,20210421
314,第一建設（株）,寺島　香,北海道名寄市西７条南６丁目６番地１,25-00005,B,313,,1035,789,1824,C,648,,931,0,931,B,456,,816,0,816,,,,,,,,,,,,,,,,,,,,,,,,,C,719,,825,0,825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,105,,970,621,1591,,,,,,,20210421
315,大同産業開発（株）,今野　政男,北海道紋別郡遠軽町白滝１４９－１,29-00061,B,338,,988,799,1787,C,850,,873,0,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1030,,754,0,754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,45,,961,748,1709,,,,,,,20210421
316,（株）長組,長　勇人,北海道寿都郡寿都町字新栄町１７,24-00018,B,183,,1080,907,1987,,,,,,,B,659,,754,0,754,○,220,,893,0,893,○,194,,893,0,893,○,213,,749,0,749,,,,,,,C,1037,,752,0,752,,,,,,,,,,,,,○,331,,751,0,751,,,,,,,,,,,,,,,,,,,○,178,,815,679,1494,,,,,,,20210421
317,辻谷建設（株）,辻谷　智之,北海道川上郡弟子屈町湯の島２－６－１５,27-00017,B,86,,1129,1034,2163,,,,,,,B,570,,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,40,,853,875,1728,,,,,,,20210421
318,土橋工業（株）,土橋　広侑,北海道斜里郡斜里町光陽町５２－２６,29-00031,B,333,,991,802,1793,B,296,,919,252,1171,B,848,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,433,,721,0,721,,,,,,,,,,,,,,,,,,,,,,,,,○,844,,856,0,856,,,,,,,20210421
319,土屋工業（株）,土屋　善治郎,北海道網走市北５条西７ー１４,29-00050,B,189,,1063,918,1981,B,111,,988,585,1573,B,555,,781,0,781,○,275,,845,0,845,,,,,,,,,,,,,,,,,,,C,1010,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
320,帝都建設（株）,吉田　孝子,北海道函館市昭和２－３１－１０,23-00025,B,197,,1062,905,1967,D,1162,,804,0,804,B,730,,742,0,742,,,,,,,○,251,,854,0,854,○,209,,752,0,752,,,,,,,B,611,,859,0,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,135,,830,720,1550,,,,,,,20210421
321,鉄建建設（株）,伊藤　泰司,東京都千代田区神田三崎町２－５－３,11-00013,B,306,,1832,0,1832,A,9,,1774,653,2427,B,145,,1174,0,1174,○,55,,1231,0,1231,○,14,,1488,420,1908,○,104,,933,0,933,○,106,,1238,0,1238,A,192,,1129,0,1129,B,301,,1194,0,1194,○,66,,1113,0,1113,○,100,,1001,0,1001,○,10,,1093,0,1093,,,,,,,○,27,,1357,0,1357,○,206,,1454,0,1454,,,,,,,20210421
322,（株）手塚組,手塚　純一,北海道浦河郡浦河町字西舎１９５,26-00017,B,81,,1179,1013,2192,,,,,,,B,478,,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,C,662,,842,0,842,,,,,,,,,,,,,○,245,,793,0,793,,,,,,,,,,,,,,,,,,,○,18,,1092,740,1832,,,,,,,20210421
323,寺井建設（株）,寺井　範男,北海道野付郡別海町別海１３０－１８,27-00110,B,180,,1063,935,1998,,,,,,,B,507,,801,0,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,76,,995,646,1641,,,,,,,20210421
324,（株）寺沢組,寺澤　尚哉,北海道枝幸郡浜頓別町大通７－９,31-00043,B,225,,1089,848,1937,C,588,,955,0,955,B,389,,852,0,852,○,230,,888,0,888,○,177,,902,0,902,,,,,,,,,,,,,C,830,,800,0,800,,,,,,,,,,,,,○,281,,771,0,771,,,,,,,,,,,,,,,,,,,○,93,,876,735,1611,,,,,,,20210421
325,（株）出口組,出口　直沖,北海道日高郡新ひだか町静内本町３－３－５,26-00011,B,105,,1129,990,2119,C,642,,933,0,933,B,431,,826,0,826,○,181,,929,0,929,○,178,,901,0,901,○,189,,768,0,768,○,369,,816,0,816,C,884,,787,0,787,,,,,,,,,,,,,○,265,,780,0,780,,,,,,,,,,,,,,,,,,,○,75,,955,687,1642,,,,,,,20210421
326,東海建設（株）,中田　孔幸,北海道室蘭市高砂町４－１４－１６,26-00107,B,109,,1080,1035,2115,C,498,,1004,0,1004,B,174,,795,290,1085,,,,,,,,,,,,,○,165,,800,0,800,,,,,,,C,855,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,183,,908,0,908,○,672,,908,0,908,,,,,,,20210421
327,東海産業（株）,津山　建,北海道旭川市東３条６,25-00174,B,103,,1187,933,2120,C,636,,934,0,934,B,583,,769,0,769,○,173,,934,0,934,,,,,,,,,,,,,,,,,,,C,961,,769,0,769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,735,,888,0,888,,,,,,,20210421
328,藤信建設（株）,佐藤　義光,北海道虻田郡倶知安町北１条西２ー１５,24-00070,B,314,,985,834,1819,,,,,,,B,884,,716,0,716,○,287,,834,0,834,○,289,,834,0,834,,,,,,,,,,,,,C,1090,,743,0,743,,,,,,,,,,,,,○,447,,713,0,713,,,,,,,,,,,,,○,240,,855,0,855,○,849,,855,0,855,,,,,,,20210421
329,東星渡部建設（株）,渡部　哲夫,北海道川上郡弟子屈町美里３丁目５番１号,27-00041,B,157,,1133,909,2042,C,576,,958,0,958,B,441,,821,0,821,○,199,,912,0,912,○,160,,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,238,,795,0,795,,,,,,,,,,,,,,,,,,,○,897,,843,0,843,,,,,,,20210421
330,東鉄工業（株）,柳下　尚道,東京都新宿区信濃町３４,11-02578,B,300,,1842,0,1842,B,54,,1747,0,1747,B,155,,1131,0,1131,○,38,,1379,0,1379,○,44,,1305,0,1305,,,,,,,,,,,,,,,,,,,,,,,,,○,106,,1005,0,1005,,,,,,,,,,,,,,,,,,,○,15,,1436,0,1436,○,219,,1432,0,1432,,,,,,,20210421
331,（株）東北建設,小島　英人,北海道苫前郡苫前町字古丹別１６８‐２,30-00042,B,308,,964,867,1831,C,731,,909,0,909,B,590,,767,0,767,○,365,,779,0,779,○,327,,809,0,809,○,253,,724,0,724,,,,,,,C,1175,,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,152,,848,685,1533,,,,,,,20210421
332,東陽建設（株）,三上　忠彦,北海道二海郡八雲町栄町１３－２,23-00122,B,270,,1048,828,1876,D,1187,,800,0,800,B,356,,868,0,868,○,384,,768,0,768,○,224,,874,0,874,,,,,,,○,431,,754,0,754,C,1010,,759,0,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,34,,868,889,1757,,,,,,,20210421
333,徳井建設工業（株）,徳井　裕昭,北海道帯広市東９条南８－１－２,28-00014,B,172,,1072,942,2014,,,,,,,B,723,,743,0,743,○,226,,890,0,890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,364,,740,0,740,,,,,,,,,,,,,○,170,,918,0,918,○,647,,918,0,918,,,,,,,20210421
334,戸沼岩崎建設（株）,戸沼　淳,北海道函館市湯川町２－２１－２,23-00075,B,144,,1129,939,2068,C,571,,960,0,960,B,624,,760,0,760,,,,,,,,,,,,,○,228,,742,0,742,,,,,,,,,,,,,,,,,,,,,,,,,○,361,,742,0,742,,,,,,,,,,,,,○,150,,941,0,941,○,587,,941,0,941,,,,,,,20210421
335,富岡産業（株）,富岡　正幸,北海道深川市２条２３番１５号,22-00490,B,232,,1080,849,1929,C,850,,873,0,873,B,755,,736,0,736,,,,,,,,,,,,,,,,,,,,,,,,,C,1128,,735,0,735,,,,,,,,,,,,,○,375,,735,0,735,,,,,,,,,,,,,,,,,,,○,215,,821,615,1436,,,,,,,20210421
336,（株）富田組,富田　伸司,北海道稚内市末広５－５－６,31-00017,B,251,,1017,885,1902,B,84,,983,686,1669,B,940,,704,0,704,○,276,,842,0,842,,,,,,,,,,,,,,,,,,,C,850,,794,0,794,,,,,,,○,466,,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,○,1306,,772,0,772,,,,,,,20210421
337,豊浦建設工業（株）,金丸　孝,北海道虻田郡豊浦町字旭町２６－１,26-00096,B,192,,1070,901,1971,D,1014,,833,0,833,B,680,,749,0,749,,,,,,,,,,,,,○,213,,749,0,749,,,,,,,B,283,,805,221,1026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,105,,837,754,1591,,,,,,,20210421
338,道栄建設（株）,小田　由三,北海道有珠壮瞥町字滝之町２８３,26-00385,B,216,,1051,894,1945,C,671,,925,0,925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,755,,883,0,883,,,,,,,20210421
339,道興建設（株）,佐藤　寿一,北海道札幌市南区川沿１７条２－２－８,21-01165,B,77,,1149,1073,2222,,,,,,,B,296,,913,0,913,,,,,,,,,,,,,,,,,,,,,,,,,B,344,,978,0,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,486,,1001,0,1001,,,,,,,20210421
340,道南綜合土建（株）,道見　みちる,北海道白老郡白老町大町１丁目１０番８号,26-00028,B,249,,978,926,1904,,,,,,,B,937,,705,0,705,,,,,,,,,,,,,○,49,,717,477,1194,,,,,,,,,,,,,,,,,,,,,,,,,○,494,,695,0,695,,,,,,,,,,,,,,,,,,,○,950,,832,0,832,,,,,,,20210421
341,（株）若狭組,若狭　正仁,北海道檜山郡上ノ国町字大留１４０－２,23-00056,B,239,,1044,874,1918,C,793,,889,0,889,B,512,,800,0,800,○,300,,824,0,824,○,254,,852,0,852,○,204,,757,0,757,,,,,,,C,929,,776,0,776,,,,,,,,,,,,,○,319,,756,0,756,,,,,,,,,,,,,○,190,,900,0,900,○,195,,821,652,1473,,,,,,,20210421
342,和工建設（株）,瀧澤　雅敏,北海道瀬棚郡今金町字今金３５９番地の９１,23-00119,B,101,,1131,996,2127,C,480,,1020,0,1020,B,599,,765,0,765,○,203,,909,0,909,,,,,,,,,,,,,,,,,,,C,982,,765,0,765,,,,,,,,,,,,,○,262,,781,0,781,,,,,,,,,,,,,,,,,,,○,554,,953,0,953,,,,,,,20210421
343,（株）渡辺組,渡辺　勇喜,北海道紋別郡遠軽町南町３－１,29-00026,B,118,,1107,994,2101,C,337,,1130,0,1130,B,244,,958,0,958,○,53,,1040,203,1243,○,146,,930,0,930,,,,,,,,,,,,,B,469,,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,240,,1006,381,1387,,,,,,,20210421
344,渡辺建設（株）,渡辺　一史,北海道函館市鍛冶１－５－８,23-00184,B,324,,1061,744,1805,,,,,,,B,671,,751,0,751,,,,,,,,,,,,,,,,,,,,,,,,,B,392,,945,0,945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,174,,915,0,915,,,,,,,,,,,,,20210421
345,渡辺建設工業（株）,渡部　仁志,北海道根室市花園町５－１０,27-00095,B,141,,1077,993,2070,C,598,,952,0,952,B,123,,984,272,1256,,,,,,,○,247,,859,0,859,○,67,,813,284,1097,,,,,,,C,1146,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,663,,911,0,911,,,,,,,20210421
346,和田建設工業（株）,和田　哲也,北海道余市郡余市町大川町１５－６－１,24-00051,B,200,,1048,917,1965,,,,,,,B,844,,722,0,722,○,323,,804,0,804,○,272,,844,0,844,○,192,,767,0,767,,,,,,,C,920,,777,0,777,,,,,,,,,,,,,○,410,,722,0,722,,,,,,,,,,,,,,,,,,,○,1470,,746,0,746,,,,,,,20210421
347,（株）安井組,鶴岡　久也,北海道旭川市東光１４条１－３－６,25-00240,B,364,,1036,706,1742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,172,,899,613,1512,,,,,,,20210421
348,安田建設（株）,安田　最次,北海道枝幸郡枝幸町幸町５７－５,31-00044,B,116,,1088,1016,2104,C,929,,853,0,853,B,640,,758,0,758,○,267,,852,0,852,○,254,,852,0,852,○,168,,796,0,796,○,497,,711,0,711,C,1175,,726,0,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,180,,909,0,909,○,38,,1011,722,1733,,,,,,,20210421
349,（株）山口工業所,山口　志郎,北海道苫小牧市ウトナイ北４－２－２０,26-00262,B,126,,1095,995,2090,,,,,,,,,,,,,○,420,,742,0,742,○,237,,865,0,865,○,135,,861,0,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,643,,919,0,919,,,,,,,20210421
350,（株）山崎組,山崎　晴一,北海道中川郡美深町字東４条北４－７,25-00006,B,281,,1044,816,1860,D,951,,848,0,848,B,66,,972,685,1657,○,367,,777,0,777,○,272,,844,0,844,,,,,,,○,473,,723,0,723,,,,,,,,,,,,,,,,,,,○,410,,722,0,722,,,,,,,,,,,,,○,199,,892,0,892,○,133,,816,735,1551,,,,,,,20210421
351,（株）山崎建設,山崎　勉,北海道函館市湯浜町１０－８,23-00345,B,253,,1078,821,1899,C,710,,914,0,914,B,141,,952,234,1186,,,,,,,○,190,,895,0,895,○,187,,771,0,771,,,,,,,B,458,,909,0,909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,592,,939,0,939,,,,,,,20210421
352,山高建設工業（株）,佐藤　太紀,北海道留萌市明元町５－１１,30-00025,B,280,,950,913,1863,C,677,,923,0,923,B,1048,,685,0,685,○,326,,801,0,801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
353,山根土建（株）,山根　浩,北海道白糠郡白糠町東２条南２－３－１８,27-00050,B,162,,1094,938,2032,B,38,,1027,855,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,842,,796,0,796,,,,,,,○,319,,780,0,780,○,277,,773,0,773,,,,,,,,,,,,,,,,,,,○,98,,850,750,1600,,,,,,,20210421
354,（株）遊佐組,遊佐　俊治,北海道中川郡池田町字西１条１－８,28-00102,B,311,,1053,773,1826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,188,,902,0,902,○,690,,902,0,902,,,,,,,20210421
355,豊松吉工業（株）,小笠原　行紀,北海道札幌市南区澄川２条１－４－１１,21-01800,B,349,,1009,754,1763,,,,,,,B,1069,,680,0,680,○,88,,799,325,1124,○,204,,887,0,887,○,325,,680,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,249,,844,0,844,○,892,,844,0,844,,,,,,,20210421
356,横関建設工業（株）,柏谷　匡胤,北海道虻田郡倶知安町南１条西１－１５,24-00019,B,281,,968,892,1860,B,169,,893,491,1384,B,1039,,686,0,686,○,370,,776,0,776,○,364,,776,0,776,○,337,,671,0,671,○,542,,676,0,676,C,1438,,676,0,676,,,,,,,○,522,,690,0,690,○,553,,671,0,671,○,149,,676,0,676,,,,,,,○,268,,822,0,822,○,1001,,822,0,822,,,,,,,20210421
357,横山興業（株）,中村　展之,北海道北斗市本郷２０８－３,23-00245,B,265,,1062,820,1882,,,,,,,B,366,,864,0,864,,,,,,,,,,,,,○,206,,756,0,756,,,,,,,B,478,,899,0,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,139,,843,702,1545,,,,,,,20210421
358,吉井建設（株）,郷右近　英宣,北海道網走郡大空町女満別東陽３－３－８,29-00063,B,316,,1004,812,1816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,876,,788,0,788,,,,,,,,,,,,,○,447,,713,0,713,,,,,,,,,,,,,,,,,,,○,774,,877,0,877,,,,,,,20210421
359,（株）吉川建設,吉川　則子,北海道二海郡八雲町落部６４０－２,23-00234,B,278,,1047,820,1867,D,1046,,826,0,826,B,680,,749,0,749,,,,,,,,,,,,,○,100,,942,0,942,,,,,,,C,1049,,749,0,749,,,,,,,,,,,,,○,336,,749,0,749,,,,,,,,,,,,,,,,,,,○,668,,910,0,910,,,,,,,20210421
360,（株）吉田組,壺阪　博昭,兵庫県姫路市広畑区正門通３－６－２,11-00460,B,199,,1327,639,1966,C,371,,1098,0,1098,B,236,,973,0,973,○,262,,857,0,857,○,120,,979,0,979,○,15,,1125,741,1866,○,331,,857,0,857,C,942,,773,0,773,B,734,,857,0,857,○,334,,773,0,773,○,277,,773,0,773,○,69,,773,0,773,,,,,,,○,92,,1050,0,1050,○,444,,1050,0,1050,,,,,,,20210421
361,（株）吉本組,吉本　貴昭,北海道岩内郡岩内町字大浜８９－６,24-00032,B,85,,1150,1030,2180,D,1041,,827,0,827,B,292,,915,0,915,○,296,,827,0,827,○,180,,899,0,899,○,41,,849,459,1308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,133,,958,0,958,,,,,,,,,,,,,20210421
362,（株）ＩＨＩ,井手　博,東京都江東区豊洲３－１－１　豊洲ＩＨＩビル,11-00187,C,644,,1387,0,1387,B,177,,1361,0,1361,,,,,,,,,,,,,,,,,,,,,,,,,○,20,,1834,0,1834,A,201,,1119,0,1119,B,251,,1266,0,1266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
363,（株）ＩＨＩインフラシステム,石原　進,大阪府堺市堺区大浜西町３,11-00101,C,624,,1404,0,1404,B,206,,1306,0,1306,,,,,,,○,3,,1684,855,2539,,,,,,,,,,,,,○,40,,1563,0,1563,B,365,,963,0,963,B,218,,1306,0,1306,○,146,,946,0,946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
364,アイサワ工業（株）,逢澤　寛人,岡山県岡山市北区表町１－５－１,11-03850,C,559,,1473,0,1473,B,153,,1424,0,1424,B,395,,849,0,849,○,122,,1044,0,1044,○,91,,1071,0,1071,○,93,,969,0,969,○,322,,865,0,865,,,,,,,B,603,,912,0,912,,,,,,,○,171,,872,0,872,,,,,,,,,,,,,○,61,,1162,0,1162,○,364,,1162,0,1162,,,,,,,20210421
365,アイシン開発（株）,金田　芳彦,愛知県刈谷市相生町３－３,11-03393,C,729,,1318,0,1318,B,107,,1592,0,1592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,71,,1065,0,1065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
366,青木あすなろ建設（株）,辻井　靖,東京都千代田区神田美土代町１,11-00258,C,387,,1718,0,1718,B,64,,1718,0,1718,B,178,,1077,0,1077,○,69,,1181,0,1181,○,41,,1342,0,1342,○,61,,1130,0,1130,○,151,,1151,0,1151,A,91,,1353,0,1353,B,339,,1151,0,1151,,,,,,,○,47,,1134,0,1134,,,,,,,,,,,,,○,32,,1330,0,1330,○,278,,1330,0,1330,,,,,,,20210421
367,青木建設（株）,熊木　春雄,北海道雨竜郡妹背牛町字妹背牛４１７番地,22-01669,C,887,,904,331,1235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1049,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1133,,800,0,800,,,,,,,20210421
368,（株）明石組,明石　欽弥,北海道名寄市西５条南７－１９,25-00200,C,861,,899,350,1249,D,1331,,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,897,,843,0,843,,,,,,,20210421
369,（株）明石建設,明石　修二,北海道爾志郡乙部町字豊浜３０－１,23-00693,C,886,,857,379,1236,D,1552,,717,0,717,B,1021,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,C,1343,,698,0,698,,,,,,,○,526,,688,0,688,,,,,,,,,,,,,,,,,,,○,303,,767,0,767,○,1761,,699,0,699,,,,,,,20210421
370,秋津道路（株）,渡辺　慶人,北海道札幌市豊平区中の島１条２－２－４　中の島クロスビル２階,21-00145,C,673,,984,381,1365,,,,,,,A,30,,1130,811,1941,,,,,,,,,,,,,,,,,,,,,,,,,C,1082,,745,0,745,,,,,,,○,357,,758,0,758,○,273,,775,0,775,,,,,,,,,,,,,,,,,,,○,180,,835,655,1490,,,,,,,20210421
371,秋山北海建設（株）,秋山　孝,北海道標津郡中標津町南中１１番地１３,27-00219,C,893,,855,377,1232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1438,,751,0,751,,,,,,,20210421
372,（株）淺川組,池内　茂雄,和歌山県和歌山市小松原通３－６９,11-02952,C,593,,1438,0,1438,B,125,,1509,0,1509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
373,（株）アサダ工業,浅田　栄佐雄,北海道紋別市新生３９－２６,29-00727,C,907,,899,326,1225,,,,,,,B,755,,736,0,736,,,,,,,○,361,,779,0,779,,,,,,,,,,,,,B,438,,915,0,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1051,,812,0,812,,,,,,,20210421
374,（株）淺沼組,浅沼　誠,大阪府大阪市浪速区湊町１－２－３　マルイト難波ビル,11-00094,C,509,,1544,0,1544,B,53,,1758,0,1758,B,348,,872,0,872,○,50,,1262,0,1262,○,55,,1240,0,1240,,,,,,,○,177,,1093,0,1093,A,100,,1337,0,1337,B,380,,1100,0,1100,○,136,,963,0,963,○,154,,899,0,899,○,23,,973,0,973,,,,,,,○,51,,1211,0,1211,○,304,,1266,0,1266,,,,,,,20210421
375,芦森エンジニアリング（株）,伊藤　和良,大阪府大阪市西区土佐堀１－４－８日栄ビル２階,11-02905,C,889,,1234,0,1234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,242,,1066,0,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,379,,1137,0,1137,,,,,,,20210421
376,東工業（株）,天方　智順,北海道釧路市材木町１４－３０,27-00159,C,697,,941,406,1347,,,,,,,B,51,,1011,741,1752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,786,,874,0,874,,,,,,,20210421
377,足立建設工業（株）,足立　裕介,東京都豊島区東池袋３－７－９,11-01212,C,895,,1231,0,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210421
378,網走工業（株）,中山　寿恵,北海道網走市港町１１６,29-00165,C,628,,943,459,1402,,,,,,,B,925,,707,0,707,,,,,,,,,,,,,○,284,,707,0,707,,,,,,,C,1293,,707,0,707,,,,,,,○,467,,707,0,707,○,349,,746,0,746,,,,,,,,,,,,,,,,,,,○,967,,830,0,830,,,,,,,20210421
