,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
894,矢口港湾建設（株）,矢口　政則,北海道北斗市七重浜８－８－３８,23-00895,C,766,,1000,274,1274,D,1580,,709,0,709,B,848,,719,0,719,,,,,,,,,,,,,○,180,,793,0,793,,,,,,,C,774,,812,0,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
895,安岡建設工業（株）,安岡　恵,北海道松前郡福島町字三岳１９５－７,23-00276,C,853,,833,393,1226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1540,,648,0,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1582,,739,0,739,○,1122,,624,0,624,20200121
896,（株）山岡建設工業,山岡　光男,北海道勇払郡厚真町字共栄１０１－６,26-00279,C,684,,944,388,1332,,,,,,,B,565,,778,0,778,,,,,,,,,,,,,,,,,,,,,,,,,C,895,,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1067,,822,0,822,○,319,,720,0,720,20200121
897,（株）山越組,山越　弘,北海道勇払郡むかわ町穂別富内５９,26-00443,C,619,,913,487,1400,C,861,,867,0,867,B,996,,695,0,695,,,,,,,,,,,,,,,,,,,,,,,,,C,1113,,739,0,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1260,,789,0,789,○,769,,676,0,676,20200121
898,山崎土建（有）,山崎　潤次,北海道厚岸郡厚岸町白浜３－３－４,27-00237,C,533,,899,614,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1234,,793,0,793,○,515,,700,0,700,20200121
899,山下建設（株）,山下　毅,北海道野付郡別海町別海宮舞町１０１,27-00247,C,842,,873,358,1231,D,1365,,757,0,757,B,1027,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1076,,820,0,820,○,378,,714,0,714,20200121
900,ヤマシタ工業（株）,山下　和憲,北海道釧路市阿寒町新町２－３－９,27-00071,C,443,,883,748,1631,,,,,,,B,1118,,669,0,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,197,,767,708,1475,○,983,,649,0,649,20200121
901,（株）ヤマト,町田　豊,群馬県前橋市古市町１１８,11-02647,C,766,,1274,0,1274,B,205,,1308,0,1308,B,242,,984,0,984,,,,,,,,,,,,,○,114,,919,0,919,○,104,,1243,0,1243,A,40,,1591,0,1591,B,199,,1326,0,1326,,,,,,,○,132,,927,0,927,,,,,,,○,19,,919,0,919,,,,,,,○,382,,1138,0,1138,○,18,,905,0,905,20200121
902,ヤマト工業（株）,山戸　一悟,大阪府大阪市港区市岡１－２－１９,11-00152,C,789,,1256,0,1256,,,,,,,B,208,,1032,0,1032,,,,,,,,,,,,,○,75,,1085,0,1085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,100,,1003,0,1003,○,503,,1003,0,1003,,,,,,,20200121
903,大和谷工業（株）,伊藤　勲,北海道北見市豊地１２－１４,29-00249,C,547,,881,618,1499,D,1169,,798,0,798,B,806,,725,0,725,,,,,,,,,,,,,,,,,,,○,449,,743,0,743,,,,,,,,,,,,,○,2,,941,942,1883,○,379,,734,0,734,,,,,,,,,,,,,,,,,,,○,681,,915,0,915,○,331,,719,0,719,20200121
904,（株）山中,畝地　昭夫,北海道中川郡本別町新町２５－３,28-00488,C,869,,792,425,1217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1758,,711,0,711,,,,,,,20200121
905,ヤマハ発動機（株）,日高　祥博,静岡県磐田市新貝２５００,11-03387,C,917,,1193,0,1193,B,190,,1338,0,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,207,,1111,0,1111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,380,,1142,0,1142,,,,,,,20200121
906,山本建設（株）,菊池　工,北海道稚内市港５－７－４４,31-00051,C,565,,898,578,1476,,,,,,,B,509,,798,0,798,,,,,,,,,,,,,,,,,,,,,,,,,C,1303,,704,0,704,,,,,,,,,,,,,○,493,,704,0,704,,,,,,,,,,,,,,,,,,,○,154,,912,646,1558,○,469,,704,0,704,20200121
907,山本建設工業（株）,山本　道浩,北海道苫前郡苫前町字古丹別１７４ー４６,30-00138,C,842,,863,368,1231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1096,,817,0,817,○,769,,676,0,676,20200121
908,ヤマモト巧建（株）,山本　博行,北海道留萌郡小平町字小平町３７２番地の７,30-00085,C,713,,914,390,1304,,,,,,,,,,,,,○,332,,799,0,799,,,,,,,,,,,,,○,399,,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,664,,922,0,922,○,228,,733,0,733,20200121
909,（株）山谷建設,山谷　勇治,北海道紋別市大山町二－１９－３,29-00215,C,939,,899,281,1180,D,1242,,781,0,781,B,671,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,C,829,,798,0,798,,,,,,,,,,,,,○,389,,730,0,730,,,,,,,,,,,,,,,,,,,○,1128,,812,0,812,○,257,,729,0,729,20200121
910,山和建設（株）,小山　和夫,山形県西置賜郡小国町大字町原９３－１,11-04431,C,797,,1252,0,1252,C,395,,1083,0,1083,B,232,,995,0,995,○,190,,918,0,918,○,103,,1021,0,1021,○,210,,765,0,765,,,,,,,C,895,,783,0,783,,,,,,,○,328,,766,0,766,○,272,,779,0,779,○,74,,765,0,765,,,,,,,○,96,,1006,0,1006,○,418,,1086,0,1086,○,80,,765,0,765,20200121
911,（株）横河ブリッジ,高田　和彦,千葉県船橋市山野町２７,11-03700,C,484,,1569,0,1569,B,107,,1573,0,1573,B,232,,995,0,995,○,1,,1833,1053,2886,○,28,,1451,0,1451,,,,,,,,,,,,,,,,,,,,,,,,,○,58,,1145,0,1145,,,,,,,,,,,,,,,,,,,,,,,,,○,130,,1613,0,1613,,,,,,,20200121
912,横山建設（株）,横山　喜貞,北海道虻田郡真狩村字真狩８７,24-00100,C,623,,859,536,1395,,,,,,,B,856,,717,0,717,,,,,,,,,,,,,○,309,,703,0,703,,,,,,,C,786,,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1330,,779,0,779,○,661,,687,0,687,20200121
913,（株）吉岡建設,鷹嘴　充子,北海道空知郡南富良野町字幾寅市街地,25-00802,C,891,,900,306,1206,D,1318,,766,0,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1383,,691,0,691,,,,,,,,,,,,,○,513,,697,0,697,,,,,,,,,,,,,,,,,,,○,1191,,800,0,800,○,661,,687,0,687,20200121
914,吉川建設（株）,吉川　昌利,長野県飯田市松尾町２－２５,11-05177,C,709,,1305,0,1305,B,188,,1343,0,1343,B,179,,1097,0,1097,○,158,,979,0,979,○,110,,994,0,994,○,138,,872,0,872,,,,,,,B,258,,1043,0,1043,,,,,,,○,105,,985,0,985,○,192,,847,0,847,○,28,,908,0,908,,,,,,,○,79,,1065,0,1065,○,360,,1167,0,1167,,,,,,,20200121
915,吉建設（株）,吉　康郎,北海道茅部郡鹿部町字鹿部４５,23-00161,C,425,,923,737,1660,,,,,,,,,,,,,,,,,,,,,,,,,○,283,,718,0,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,963,,844,0,844,○,850,,667,0,667,20200121
916,（有）吉田工業,吉田　和文,北海道名寄市字徳田９８－５７,25-00930,C,846,,848,381,1229,D,1323,,764,0,764,B,639,,756,0,756,,,,,,,,,,,,,○,315,,700,0,700,,,,,,,C,1353,,696,0,696,,,,,,,○,453,,708,0,708,,,,,,,,,,,,,,,,,,,,,,,,,○,1153,,807,0,807,○,569,,696,0,696,20200121
917,（株）吉安組,吉安　隆也,北海道利尻郡利尻町沓形字富士見町１７,31-00048,C,829,,830,406,1236,D,1326,,763,0,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1289,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1536,,746,0,746,,,,,,,20200121
918,寄神建設（株）,寄神　正文,兵庫県神戸市兵庫区七宮町２－１－１,11-00486,C,756,,1278,0,1278,C,474,,1017,0,1017,B,357,,864,0,864,○,262,,853,0,853,○,141,,934,0,934,○,77,,1066,0,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,104,,998,0,998,○,513,,998,0,998,,,,,,,20200121
919,（株）アーキジオ,津嶋　劍星,富山県高岡市西藤平蔵５８１,11-01966,D,1245,,1011,0,1011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
920,アーク工業,鈴山　みどり,京都府宇治市木幡熊小路４３－５５,11-04535,D,2467,,688,0,688,D,1828,,625,0,625,,,,,,,,,,,,,,,,,,,○,388,,622,0,622,,,,,,,,,,,,,,,,,,,○,584,,617,0,617,,,,,,,,,,,,,,,,,,,,,,,,,○,1813,,700,0,700,,,,,,,20200121
921,アース工業（株）,吉野　明宏,北海道北見市昭和４９－１,29-00478,D,1222,,786,236,1022,,,,,,,B,115,,845,491,1336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1523,,748,0,748,,,,,,,20200121
922,アースコンサルタント（株）,金山　愼一,北海道旭川市豊岡４条７－７－１３,25-00091,D,2512,,678,0,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,75,,668,0,668,,,,,,,,,,,,,,,,,,,20200121
923,（株）アースシフト,近藤　隆智,静岡県静岡市葵区山崎２－１４－７,11-05310,D,1204,,1035,0,1035,D,997,,835,0,835,B,363,,861,0,861,,,,,,,,,,,,,○,274,,722,0,722,,,,,,,C,1117,,737,0,737,,,,,,,○,393,,734,0,734,○,433,,719,0,719,○,111,,714,0,714,,,,,,,,,,,,,,,,,,,,,,,,,20200121
924,アート設備（株）,安田　最次,北海道枝幸郡枝幸町幸町５７－５,31-00163,D,2501,,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,762,,816,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
925,（株）相内建設,相内　義輝,北海道登別市大和町２－１５－１,26-00176,D,1602,,858,0,858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
926,（株）ＩＨＩインフラ建設,徳山　貴信,東京都江東区東陽７－１－１,11-00724,D,1058,,1115,0,1115,,,,,,,,,,,,,○,46,,1319,0,1319,○,13,,1394,563,1957,,,,,,,○,9,,1339,836,2175,C,852,,792,0,792,B,292,,1178,0,1178,○,304,,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,○,403,,1115,0,1115,,,,,,,20200121
927,ＩＨＩプラント建設（株）,大澤　祐介,東京都江東区豊洲３－１－１,11-01488,D,946,,1176,0,1176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,58,,1419,0,1419,A,192,,1146,0,1146,B,227,,1277,0,1277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
928,アイケー工業（株）,柿崎　隆,北海道札幌市北区新琴似町１０１１―８,21-02431,D,2600,,663,0,663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,576,,728,182,910,○,384,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,○,1768,,709,0,709,○,1126,,623,0,623,20200121
929,アイケン工業（株）,岩本　龍明,北海道札幌市南区常盤６条２－１２２－１３,21-00632,D,1415,,921,0,921,D,1123,,806,0,806,B,421,,832,0,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,576,,666,0,666,,,,,,,,,,,,,,,,,,,○,938,,850,0,850,○,1080,,631,0,631,20200121
930,（株）愛知シンコー,平田　一男,愛知県名古屋市南区三条２－１５－２５,11-02806,D,2826,,575,0,575,D,1869,,603,0,603,,,,,,,○,582,,575,0,575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,372,,743,0,743,,,,,,,○,199,,600,0,600,,,,,,,,,,,,,,,,,,,,,,,,,20200121
931,会津土建（株）,菅家　洋一,福島県会津若松市追手町５－３６,11-04131,D,1028,,1131,0,1131,C,345,,1121,0,1121,B,234,,992,0,992,○,279,,838,0,838,○,196,,889,0,889,○,233,,749,0,749,○,438,,749,0,749,C,922,,778,0,778,,,,,,,○,196,,867,0,867,○,315,,758,0,758,○,68,,782,0,782,○,37,,829,0,829,○,126,,948,0,948,○,516,,995,0,995,○,215,,735,0,735,20200121
932,（株）アイテック,池生　秀美,北海道旭川市東鷹栖１線１１－１７７９,25-01029,D,2442,,694,0,694,,,,,,,B,677,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2056,,644,0,644,○,1337,,561,0,561,20200121
933,（株）アイ・ディー・エフ,池田　和広,北海道旭川市東鷹栖４線１０－３－１２,25-01020,D,2673,,639,0,639,C,910,,857,0,857,B,1295,,599,0,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,370,,744,0,744,,,,,,,○,107,,716,0,716,,,,,,,○,396,,628,0,628,○,931,,851,0,851,,,,,,,20200121
934,アイレック技建（株）,飯田　敏昭,東京都台東区雷門１－４－４,11-02682,D,1217,,1025,0,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,200,,856,0,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
935,愛和産業（株）,伊藤　嘉高,北海道北見市東相内町１０－７,29-00905,D,2871,,532,0,532,D,1905,,580,0,580,,,,,,,○,596,,505,0,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
936,（株）アイワック,鶴山　博,広島県広島市南区宇品御幸１－１１－１８,11-05227,D,2755,,612,0,612,D,1906,,579,0,579,B,1207,,643,0,643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2117,,618,0,618,,,,,,,20200121
937,青木組,青木　廣志,北海道寿都郡寿都町字大磯町１４３,24-00069,D,2459,,689,0,689,D,1288,,772,0,772,B,1151,,661,0,661,,,,,,,○,440,,688,0,688,,,,,,,,,,,,,C,1449,,675,0,675,,,,,,,,,,,,,,,,,,,○,163,,661,0,661,,,,,,,,,,,,,,,,,,,○,895,,661,0,661,20200121
938,青木工業（株）,青木　博,北海道江別市緑町東４－９,22-00208,D,1508,,887,0,887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,247,,953,0,953,B,255,,1044,0,1044,C,858,,794,0,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,533,,981,0,981,,,,,,,20200121
939,青地建設工業（株）,青地　洋一,北海道苫小牧市柳町１－５－６,26-00178,D,1677,,837,0,837,C,634,,933,0,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1361,,773,0,773,○,635,,690,0,690,20200121
940,青野スポーツ施設（株）,青野　幸三,大阪府守口市文園町５－１９,11-02914,D,1406,,925,0,925,D,1272,,775,0,775,B,505,,799,0,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,274,,778,0,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
941,アカイシ建設（株）,赤石　浩行,北海道広尾郡広尾町並木通東２－１３８,28-00168,D,1885,,797,0,797,C,821,,879,0,879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1582,,739,0,739,○,792,,674,0,674,20200121
942,赤坂建設（株）,赤坂　充哉,北海道川上郡標茶町字熊牛原野１５線西３,27-00357,D,2681,,637,0,637,D,963,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
943,（株）明石建設,明石　修二,北海道爾志郡乙部町字豊浜３０－１,23-00693,D,969,,837,330,1167,D,1603,,704,0,704,B,1048,,684,0,684,,,,,,,,,,,,,,,,,,,,,,,,,C,1371,,693,0,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,308,,760,0,760,○,1440,,760,0,760,○,702,,683,0,683,20200121
944,（株）アキタ,秋田　正悦,北海道函館市赤川町１４６,23-00222,D,1780,,816,0,816,D,1250,,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,486,,696,0,696,○,10,,904,539,1443,,,,,,,,,,,,,,,,,,,○,1251,,790,0,790,○,569,,696,0,696,20200121
945,秋津道路（株）,渡辺　慶人,北海道札幌市豊平区中の島１条２－２－４,21-00145,D,1357,,949,0,949,,,,,,,A,29,,1119,885,2004,,,,,,,,,,,,,,,,,,,,,,,,,C,1124,,736,0,736,,,,,,,○,360,,749,0,749,○,296,,766,0,766,,,,,,,,,,,,,,,,,,,○,108,,1033,623,1656,○,168,,744,0,744,20200121
946,（株）秋村組,宇多　重雄,北海道苫小牧市春日町１－１４－２,26-00249,D,1876,,798,0,798,C,722,,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
947,秋吉設備（株）,秋吉　秀訓,北海道室蘭市東町４－１３－３,26-00880,D,2732,,618,0,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1037,,752,0,752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
948,あきら工業（株）,中川　崇,新潟県新潟市西区流通センター２－２－３,11-05305,D,1924,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,200,,1043,0,1043,A,186,,1158,0,1158,B,316,,1148,0,1148,○,331,,764,0,764,,,,,,,,,,,,,○,47,,791,0,791,,,,,,,○,464,,1032,0,1032,○,84,,764,0,764,20200121
949,（株）アクアジオテクノ,石塚　学,北海道札幌市白石区本郷通９－北４－５,21-00556,D,2402,,703,0,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1334,,699,0,699,,,,,,,,,,,,,,,,,,,,,,,,,○,28,,855,0,855,,,,,,,,,,,,,,,,,,,20200121
950,（株）アクアスペース,本谷　和行,東京都江東区古石場２－１４－６　アクアビル,11-04161,D,2402,,703,0,703,,,,,,,B,1339,,543,0,543,,,,,,,,,,,,,○,416,,543,0,543,,,,,,,,,,,,,,,,,,,○,611,,586,0,586,,,,,,,,,,,,,,,,,,,,,,,,,○,2125,,615,0,615,○,1365,,543,0,543,20200121
951,（株）アクト,内海　洋,北海道帯広市大通南１６丁目２番地アクトビル５Ｆ,28-00923,D,2862,,539,0,539,D,1789,,644,0,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1696,,553,0,553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
952,アゴラ造園（株）,荻野　淳司,東京都練馬区高松６－２－１８,11-00832,D,1992,,776,0,776,,,,,,,B,1145,,662,0,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,94,,1021,0,1021,,,,,,,,,,,,,,,,,,,○,1374,,771,0,771,○,955,,653,0,653,20200121
953,浅岡工業（株）,浅井　一彦,北海道帯広市大通南３０丁目２番地,28-00012,D,2146,,750,0,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,591,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
954,（株）アサダ工業,浅田　栄佐雄,北海道紋別市新生３９－２６,29-00727,D,1480,,898,0,898,,,,,,,B,841,,720,0,720,,,,,,,○,358,,774,0,774,,,,,,,,,,,,,B,450,,906,0,906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1153,,807,0,807,○,378,,714,0,714,20200121
955,浅野建設（株）,木嶋　かすみ,北海道札幌市南区石山２－４－４－３２,21-02151,D,1005,,819,326,1145,,,,,,,B,1145,,662,0,662,○,449,,718,0,718,○,411,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,595,,656,0,656,,,,,,,,,,,,,,,,,,,○,1529,,747,0,747,○,928,,656,0,656,20200121
956,（有）浅野鉄工場,白井　寅三郎,北海道紋別郡遠軽町大通北２,29-00877,D,2870,,533,0,533,D,1910,,577,0,577,,,,,,,,,,,,,,,,,,,,,,,,,○,599,,612,0,612,C,1674,,583,0,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2272,,532,0,532,,,,,,,20200121
957,旭イノベックス（株）,星野　幹宏,北海道札幌市清田区平岡９条１－１－６,21-00631,D,1354,,950,0,950,B,233,,1254,0,1254,,,,,,,○,11,,1169,958,2127,,,,,,,,,,,,,○,5,,1234,1129,2363,C,812,,802,0,802,B,409,,1028,0,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,588,,950,0,950,,,,,,,20200121
958,朝日エティック（株）,樋口　知以,大阪府大阪市福島区福島７－１５－２６,11-01802,D,1503,,890,0,890,B,299,,1166,0,1166,,,,,,,,,,,,,,,,,,,,,,,,,○,154,,1126,0,1126,,,,,,,B,319,,1146,0,1146,○,71,,1060,0,1060,,,,,,,,,,,,,,,,,,,○,190,,890,0,890,○,581,,954,0,954,,,,,,,20200121
959,旭川ガス管工事（株）,岡野　充,北海道旭川市宮前１条５－３５５６－２,25-00315,D,1580,,865,0,865,,,,,,,B,320,,894,0,894,,,,,,,,,,,,,,,,,,,,,,,,,B,288,,1012,0,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1010,,834,0,834,,,,,,,20200121
960,旭川市管工事業（同）,龍後　英幸,北海道旭川市上常盤町２－１９７０,25-00942,D,1434,,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,246,,1059,0,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2136,,610,0,610,,,,,,,20200121
961,（株）旭川浄化,吉田　敏光,北海道旭川市神居町上雨紛１９３番地１,25-00503,D,2409,,702,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1061,,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1721,,717,0,717,○,554,,697,0,697,20200121
962,旭川電力設備工業（株）,金澤　利寛,北海道旭川市台場１条６－５－９,25-00654,D,2692,,632,0,632,,,,,,,,,,,,,,,,,,,○,480,,628,0,628,,,,,,,,,,,,,,,,,,,C,868,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1884,,687,0,687,○,1126,,623,0,623,20200121
963,旭技建（株）,長谷部　博典,北海道伊達市松ヶ枝町４３－１５,26-00570,D,1005,,816,329,1145,,,,,,,B,1138,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,C,1483,,666,0,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1287,,785,0,785,,,,,,,20200121
964,（株）アサヒ建設,古川　孝明,北海道室蘭市東町５－２４－１４,26-00298,D,1627,,851,0,851,D,960,,844,0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1197,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1513,,749,0,749,○,888,,662,0,662,20200121
965,朝日建設運輸（株）,竹内　稔雄,北海道石狩市八幡１－４５９－２８,22-01733,D,1045,,846,278,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1153,,807,0,807,○,589,,694,0,694,20200121
966,朝日工業（株）,守谷　正亮,北海道旭川市８条通１９－左５,25-00282,D,1661,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1631,,731,0,731,○,858,,666,0,666,20200121
967,旭コンクリート工業（株）,清水　和久,東京都中央区築地１－８－２,11-01818,D,1145,,1063,0,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
968,（株）旭ダンケ,山下　裕久,北海道旭川市東鷹栖東３条４－２１６３,25-00487,D,2208,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20200121
969,旭ボーリング（株）,高橋　和幸,岩手県北上市鬼柳町都鳥１８６－１,11-03734,D,1310,,975,0,975,,,,,,,B,1088,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,C,1051,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,○,42,,814,0,814,○,249,,834,0,834,○,1076,,820,0,820,,,,,,,20200121
