,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
954,浅野建設（株）,木嶋　かすみ,北海道札幌市南区石山２－４－４－３２,21-02151,D,1004,,819,326,1145,,,,,,,B,1144,,662,0,662,○,448,,718,0,718,○,410,,720,0,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,595,,656,0,656,,,,,,,,,,,,,,,,,,,○,1528,,747,0,747,○,927,,656,0,656,20191223
955,（有）浅野鉄工場,白井　寅三郎,北海道紋別郡遠軽町大通北２,29-00877,D,2866,,533,0,533,D,1908,,577,0,577,,,,,,,,,,,,,,,,,,,,,,,,,○,598,,612,0,612,C,1671,,583,0,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2271,,532,0,532,,,,,,,20191223
956,旭イノベックス（株）,星野　幹宏,北海道札幌市清田区平岡９条１－１－６,21-00631,D,1353,,950,0,950,B,232,,1254,0,1254,,,,,,,○,11,,1169,958,2127,,,,,,,,,,,,,○,5,,1234,1129,2363,C,809,,802,0,802,B,409,,1028,0,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,587,,950,0,950,,,,,,,20191223
957,朝日エティック（株）,樋口　知以,大阪府大阪市福島区福島７－１５－２６,11-01802,D,1501,,890,0,890,B,298,,1166,0,1166,,,,,,,,,,,,,,,,,,,,,,,,,○,154,,1126,0,1126,,,,,,,B,319,,1146,0,1146,○,71,,1060,0,1060,,,,,,,,,,,,,,,,,,,○,190,,890,0,890,○,580,,954,0,954,,,,,,,20191223
958,旭川ガス管工事（株）,岡野　充,北海道旭川市宮前１条５－３５５６－２,25-00315,D,1577,,865,0,865,,,,,,,B,320,,894,0,894,,,,,,,,,,,,,,,,,,,,,,,,,B,288,,1012,0,1012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1009,,834,0,834,,,,,,,20191223
959,旭川市管工事業（同）,龍後　英幸,北海道旭川市上常盤町２－１９７０,25-00942,D,1432,,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,246,,1059,0,1059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2135,,610,0,610,,,,,,,20191223
960,（株）旭川浄化,吉田　敏光,北海道旭川市神居町上雨紛１９３番地１,25-00503,D,2405,,702,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1058,,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1720,,717,0,717,○,554,,697,0,697,20191223
961,旭川電力設備工業（株）,金澤　利寛,北海道旭川市台場１条６－５－９,25-00654,D,2688,,632,0,632,,,,,,,,,,,,,,,,,,,○,479,,628,0,628,,,,,,,,,,,,,,,,,,,C,868,,790,0,790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1883,,687,0,687,○,1125,,623,0,623,20191223
962,旭技建（株）,長谷部　博典,北海道伊達市松ヶ枝町４３－１５,26-00570,D,1004,,816,329,1145,,,,,,,B,1137,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,C,1480,,666,0,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1286,,785,0,785,,,,,,,20191223
963,（株）アサヒ建設,古川　孝明,北海道室蘭市東町５－２４－１４,26-00298,D,1624,,851,0,851,D,959,,844,0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1194,,724,0,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1512,,749,0,749,○,887,,662,0,662,20191223
964,朝日建設運輸（株）,竹内　稔雄,北海道石狩市八幡１－４５９－２８,22-01733,D,1044,,846,278,1124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1152,,807,0,807,○,589,,694,0,694,20191223
965,朝日工業（株）,守谷　正亮,北海道旭川市８条通１９－左５,25-00282,D,1658,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1630,,731,0,731,○,857,,666,0,666,20191223
966,旭コンクリート工業（株）,清水　和久,東京都中央区築地１－８－２,11-01818,D,1144,,1063,0,1063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
967,（株）旭ダンケ,山下　裕久,北海道旭川市東鷹栖東３条４－２１６３,25-00487,D,2204,,738,0,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
968,旭ボーリング（株）,高橋　和幸,岩手県北上市鬼柳町都鳥１８６－１,11-03734,D,1309,,975,0,975,,,,,,,B,1087,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,C,1048,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,○,42,,814,0,814,○,248,,834,0,834,○,1075,,820,0,820,,,,,,,20191223
969,（株）浅利組,浅利　晴芳,北海道釧路市松浦町４―３,27-00177,D,1754,,820,0,820,D,938,,848,0,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
970,芦森エンジニアリング（株）,槇本　太司,大阪府大阪市西区土佐堀１－４－８,11-02905,D,980,,1160,0,1160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,313,,994,0,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,434,,1062,0,1062,,,,,,,20191223
971,（株）飛鳥,菊川　寛治,東京都中野区大和町１－１５－３,11-00721,D,1113,,1084,0,1084,C,756,,895,0,895,B,475,,808,0,808,○,187,,927,0,927,○,187,,895,0,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,151,,903,0,903,,,,,,,,,,,,,,,,,,,○,744,,895,0,895,○,702,,683,0,683,20191223
972,（株）アステック,松田　勉,北海道帯広市東２条南２５－１５－２,28-00929,D,2717,,621,0,621,,,,,,,B,1066,,680,0,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
973,あすなろ道路（株）,岡村　秀豊,北海道札幌市中央区南１条東１－２－１　太平洋興発ビル６階,11-00189,D,1242,,1013,0,1013,,,,,,,A,24,,1121,930,2051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,172,,942,580,1522,,,,,,,20191223
974,（株）アスリード,田村　英樹,宮城県気仙沼市大浦１９５－２,11-02961,D,1318,,969,0,969,D,1637,,696,0,696,B,828,,723,0,723,,,,,,,,,,,,,○,357,,666,0,666,,,,,,,C,682,,834,0,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
975,（株）東組,東　宗弘,和歌山県和歌山市雑賀崎２５０番地,11-03464,D,1082,,1102,0,1102,,,,,,,,,,,,,,,,,,,,,,,,,○,94,,981,0,981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
976,（株）東産業,木室　浩一,三重県四日市市野田１－８－３８,11-04531,D,1264,,1001,0,1001,C,706,,908,0,908,,,,,,,,,,,,,,,,,,,○,174,,799,0,799,○,276,,907,0,907,B,339,,971,0,971,B,805,,813,0,813,○,242,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,○,563,,964,0,964,○,117,,755,0,755,20191223
977,（株）アセット宮本,藤井　圭介,北海道苫小牧市春日町１－５－１５,26-00976,D,2580,,666,0,666,D,1655,,691,0,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,638,,620,0,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
978,（株）阿曽沼建設,阿曽沼　孝,北海道上川郡愛別町字南町２５,25-00093,D,2529,,675,0,675,D,1501,,730,0,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
979,（株）厚建運輸,能登谷　英子,北海道檜山郡厚沢部町字上里１５４－１,23-01086,D,2819,,577,0,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1710,,524,0,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2262,,542,0,542,,,,,,,20191223
980,厚田産業（株）,藤田　靖則,北海道石狩市厚田区厚田６番地１,22-01577,D,1436,,913,0,913,D,1556,,716,0,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,525,,877,0,877,,,,,,,,,,,,,○,425,,721,0,721,,,,,,,,,,,,,,,,,,,○,1034,,829,0,829,○,359,,716,0,716,20191223
981,渥美工業（株）,夏目　豊治,北海道札幌市中央区南６条西１７丁目１－１,21-01393,D,1854,,801,0,801,C,681,,914,0,914,B,1087,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,C,876,,786,0,786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1784,,706,0,706,,,,,,,20191223
982,東道路（株）,白崎　義章,北海道釧路市城山１－１０－５,27-00094,D,1513,,885,0,885,,,,,,,B,48,,998,827,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,195,,929,552,1481,,,,,,,20191223
983,安積建設（株）,安積　輝義,大阪府枚方市田口４－５９－８,11-04091,D,1202,,1036,0,1036,C,676,,915,0,915,B,357,,864,0,864,,,,,,,,,,,,,,,,,,,,,,,,,C,1411,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
984,（株）アティ,中島　洋志,埼玉県所沢市北所沢町２２４２－８,11-02659,D,2094,,758,0,758,,,,,,,B,1123,,667,0,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,129,,928,0,928,,,,,,,,,,,,,,,,,,,○,1451,,758,0,758,○,849,,667,0,667,20191223
985,（株）アトム,東　久雄,徳島県徳島市南島田町４－２４－１,11-02986,D,1758,,819,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,207,,849,0,849,,,,,,,,,,,,,,,,,,,,,,,,,○,786,,884,0,884,,,,,,,20191223
986,網走交通（株）,鷲田　剛秀,北海道網走市新町２－３－１,29-00028,D,1517,,884,0,884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
987,網走地方芝生販売（同）,大槻　憲正,北海道網走市新町１－７－１４,29-00814,D,2497,,681,0,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,662,,585,0,585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
988,（株）阿部建設,阿部　時男,北海道石狩郡新篠津村第３７線南１,22-00144,D,1280,,994,0,994,D,1017,,831,0,831,B,942,,704,0,704,○,294,,827,0,827,○,295,,827,0,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,254,,827,0,827,○,1046,,827,0,827,○,543,,698,0,698,20191223
989,（株）阿部工業,渡会　宰,北海道留萌市住之江町１－８３,30-00048,D,1046,,814,309,1123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
990,（株）阿部工務店,阿部　勇,北海道稚内市朝日２－２－１９,31-00119,D,2711,,623,0,623,D,1278,,773,0,773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2105,,623,0,623,○,1232,,600,0,600,20191223
991,（株）阿部造園,阿部　英輝,北海道河東郡音更町宝来北１－２－２,28-00569,D,2210,,737,0,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,272,,779,0,779,,,,,,,,,,,,,,,,,,,○,1821,,699,0,699,○,945,,654,0,654,20191223
992,（株）阿部土建,阿部　一二,北海道勇払郡安平町早来新栄８８７,26-00395,D,1094,,795,301,1096,,,,,,,B,1213,,641,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1857,,692,0,692,,,,,,,20191223
993,（株）天内工務店,天内　健吾,北海道北見市幸町７－３－４,29-00092,D,1513,,885,0,885,C,455,,1028,0,1028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,444,,717,0,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
994,天野建設（株）,天野　圭二,大阪府和泉市伏屋町１－９－１８,11-05378,D,1905,,794,0,794,D,1762,,656,0,656,B,1137,,664,0,664,○,562,,614,0,614,,,,,,,○,400,,608,0,608,,,,,,,C,1625,,614,0,614,,,,,,,○,593,,609,0,609,,,,,,,,,,,,,,,,,,,,,,,,,○,1842,,696,0,696,,,,,,,20191223
995,アムズ（株）,谷口　敏,石川県金沢市西泉３－９２,11-02779,D,2817,,578,0,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,396,,781,0,781,B,347,,967,0,967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
996,（株）アヤメ緑化工業,菖蒲　哲也,北海道標津郡中標津町西７条４－１－５,27-00851,D,2369,,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
997,（株）有我工業所,有我　充人,北海道空知郡上富良野町中町３－２－１,25-00421,D,2052,,766,0,766,D,1078,,816,0,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,331,,978,0,978,,,,,,,,,,,,,,,,,,,,,,,,,○,68,,700,0,700,,,,,,,,,,,,,,,,,,,20191223
998,（株）有賀さく泉工業,正木　省司,北海道帯広市東三条南１９－１,28-00183,D,2624,,656,0,656,D,1762,,656,0,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,46,,796,0,796,,,,,,,,,,,,,,,,,,,20191223
999,有野産業（株）,有野　清美,北海道士別市東３条北５,25-00317,D,1018,,864,273,1137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1000,（株）行町工業所,行町　豪,北海道苫前郡羽幌町幸町４８－３,30-00150,D,2551,,671,0,671,D,1275,,774,0,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,553,,653,0,653,,,,,,,,,,,,,,,,,,,,,,,,,○,1960,,671,0,671,○,988,,648,0,648,20191223
1001,粟野建設（株）,粟野　伸一,北海道苫小牧市美園町３－１２－１８,26-00616,D,1957,,783,0,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1002,安西工業（株）,清水　章弘,兵庫県神戸市西区上新地３－３－１,11-01461,D,1184,,1044,0,1044,C,681,,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1003,アンダーテイクジャパン（株）,赤嶺　博保,沖縄県沖縄市美原１－１１－８,11-05344,D,2883,,511,0,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1004,（株）安藤土木,大宮　義孝,北海道勇払郡むかわ町美幸１－８５－１,26-00265,D,1052,,840,279,1119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1512,,749,0,749,○,838,,668,0,668,20191223
1005,イ石井建設（株）,荒木　しのぶ,北海道小樽市入船２‐１４‐１０,24-00152,D,2847,,555,0,555,D,1833,,622,0,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1006,（株）飯田工業,飯田　浩市,北海道北見市小泉８０７－４,29-00402,D,2572,,667,0,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,179,,742,143,885,,,,,,,,,,,,,,,,,,,,,,,,,○,1760,,710,0,710,○,1079,,631,0,631,20191223
1007,（有）五十嵐建設運輸,五十嵐　敏樹,北海道岩見沢市栗沢町小西３０９－７,22-03204,D,1191,,711,332,1043,,,,,,,B,1327,,569,0,569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1849,,694,0,694,○,1336,,561,0,561,20191223
1008,池内建設（株）,能登谷　満,北海道日高郡新ひだか町静内木場町１丁目１番２２号,26-00023,D,1080,,819,285,1104,D,962,,843,0,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1512,,749,0,749,○,910,,658,0,658,20191223
1009,（有）池田工業,池田　淳一,北海道千歳市みどり台１丁目２番１号,21-02849,D,1977,,780,0,780,,,,,,,B,806,,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1010,池田工業（株）,池田　龍哉,北海道北斗市中野通２１８－３,23-00643,D,1432,,914,0,914,D,1022,,830,0,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,172,,897,0,897,,,,,,,○,116,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1011,（株）池知建設,進藤　治美,北海道北見市常呂町字常呂３３２,29-00803,D,2514,,677,0,677,D,1810,,636,0,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1661,,590,0,590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2183,,589,0,589,○,1364,,543,0,543,20191223
1012,（株）池戸土建,池戸　清子,北海道上川郡清水町本通９丁目１９番地,28-00022,D,2162,,746,0,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,293,,754,546,1300,○,1142,,621,0,621,20191223
1013,（株）石狩環境メンテナンスセンター,米澤　哲,北海道石狩市新港中央１－２００－１０,22-01788,D,1390,,933,0,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,590,,860,0,860,,,,,,,○,333,,763,0,763,○,256,,787,0,787,,,,,,,,,,,,,,,,,,,○,250,,895,480,1375,○,187,,741,0,741,20191223
1014,石狩管工（株）,池田　篤司,北海道石狩市花畔１条１－６２－１,22-03010,D,2733,,616,0,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1002,,757,0,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1015,（株）石狩土木造園,三浦　光則,北海道石狩市花川南７条１－１５－４,22-01703,D,1758,,819,0,819,,,,,,,B,884,,713,0,713,,,,,,,,,,,,,,,,,,,,,,,,,C,1293,,705,0,705,,,,,,,,,,,,,○,387,,731,0,731,,,,,,,,,,,,,,,,,,,○,1544,,745,0,745,○,589,,694,0,694,20191223
1016,（株）石狩緑化開発,相田　芳男,北海道石狩市花川北６条１－１４,22-03208,D,1998,,775,0,775,,,,,,,B,1054,,683,0,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,263,,783,0,783,,,,,,,,,,,,,,,,,,,○,1609,,734,0,734,○,309,,721,0,721,20191223
1017,石川建設（株）,石川　達弘,北海道上川郡当麻町４条南３－４－１６,25-00211,D,2128,,752,0,752,D,1092,,813,0,813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1018,（株）イシクラ,野崎　収,大阪府大阪市浪速区幸町２－７－３りそな・アルテ桜川ビル７階,11-03445,D,2869,,530,0,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1019,石倉営繕工業（株）,道辰　政広,北海道札幌市西区発寒１４条１－１－２５,21-00380,D,2441,,693,0,693,C,824,,878,0,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,755,,818,0,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1341,,777,0,777,,,,,,,20191223
1020,石崎設備工業（株）,菅原　辰雄,北海道河西郡芽室町東５条１－３,28-00515,D,2409,,701,0,701,D,1472,,737,0,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,751,,819,0,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1805,,702,0,702,,,,,,,20191223
1021,（株）石澤組,石澤　洋之,北海道寿都郡寿都町字開進町１１５－２,24-00155,D,1238,,750,264,1014,D,1404,,749,0,749,B,1074,,678,0,678,,,,,,,,,,,,,○,375,,648,0,648,,,,,,,C,1322,,700,0,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1335,,778,0,778,○,827,,670,0,670,20191223
1022,（株）石沢電気商会,石沢　徳司,北海道北見市端野町二区３１９,29-00212,D,2150,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,237,,981,281,1262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1023,石田組土建（株）,石田　幸識,北海道伊達市向有珠町４５－１,26-00530,D,1720,,826,0,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1024,石田造船（株）,石田　正憲,広島県尾道市因島三庄町字宝崎２９３１－４,11-03479,D,2739,,615,0,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1025,（株）石塚工務店,江口　巧,北海道札幌市豊平区月寒西３条６－２－１,21-01428,D,2520,,676,0,676,C,708,,907,0,907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,456,,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,○,1870,,690,0,690,,,,,,,20191223
1026,石豊造園土木（株）,田中　満穂,京都府久世郡久御山町中島沖ノ内２０,11-02832,D,1464,,903,0,903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,173,,873,0,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1027,（有）石橋組,石橋　政俊,北海道厚岸郡浜中町丸山散布２－６３,27-00352,D,2014,,773,0,773,,,,,,,B,1238,,632,0,632,,,,,,,,,,,,,○,386,,629,0,629,,,,,,,C,1614,,617,0,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
1028,（株）いずみガーデン,和泉　政義,北海道旭川市東旭川町下兵村４６７,25-00502,D,2283,,723,0,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,234,,805,0,805,,,,,,,,,,,,,,,,,,,○,1913,,680,0,680,○,1142,,621,0,621,20191223
1029,（株）泉建設工業,泉　毅,大阪府松原市天美我堂１－５３－１,11-05199,D,1478,,898,0,898,,,,,,,,,,,,,○,133,,1015,0,1015,○,156,,914,0,914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,669,,919,0,919,,,,,,,20191223
1030,（株）伊勢谷組,伊勢谷　浩樹,北海道函館市上湯川町３６９－１５,23-00881,D,2356,,709,0,709,,,,,,,,,,,,,,,,,,,○,308,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,350,,706,0,706,,,,,,,,,,,,,20191223
1031,（株）磯谷建設,磯谷　光義,北海道北斗市谷好３－１３－２０,23-00503,D,984,,907,251,1158,D,1291,,771,0,771,B,613,,763,0,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1122,,813,0,813,○,359,,716,0,716,20191223
1032,板垣建設（株）,板垣　明,北海道小樽市花園４－５－１６,24-00053,D,2699,,627,0,627,D,1590,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20191223
