,firm_name,ceo_name,firm_address,firm_id,civilengineering_qualification,civilengineering_rank,civilengineering_exception,civilengineering_financial_score,civilengineering_technical_score,civilengineering_total_score,builiding_qualification,builiding_rank,builiding_exception,builiding_financial_score,builiding_technical_score,builiding_total_score,asphalt_qualification,asphalt_rank,asphalt_exception,asphalt_financial_score,asphalt_technical_score,asphalt_total_score,bridge_qualification,bridge_rank,bridge_exception,bridge_financial_score,bridge_technical_score,bridge_total_score,prestressed_qualification,prestressed_rank,prestressed_exception,prestressed_financial_score,prestressed_technical_score,prestressed_total_score,dredging_qualification,dredging_rank,dredging_exception,dredging_financial_score,dredging_technical_score,dredging_total_score,machinery_qualification,machinery_rank,machinery_exception,machinery_financial_score,machinery_technical_score,machinery_total_score,pipe_qualification,pipe_rank,pipe_exception,pipe_financial_score,pipe_technical_score,pipe_total_score,electricity_qualification,electricity_rank,electricity_exception,electricity_financial_score,electricity_technical_score,electricity_total_score,painting_qualification,painting_rank,painting_exception,painting_financial_score,painting_technical_score,painting_total_score,landscaping_qualification,landscaping_rank,landscaping_exception,landscaping_financial_score,landscaping_technical_score,landscaping_total_score,waterproof_qualification,waterproof_rank,waterproof_exception,waterproof_financial_score,waterproof_technical_score,waterproof_total_score,grout_qualification,grout_rank,grout_exception,grout_financial_score,grout_technical_score,grout_total_score,well_qualification,well_rank,well_exception,well_financial_score,well_technical_score,well_total_score,maintenance_qualification,maintenance_rank,maintenance_exception,maintenance_financial_score,maintenance_technical_score,maintenance_total_score,others_qualification,others_rank,others_exception,others_financial_score,others_technical_score,others_total_score,date
1167,（株）大庭組,大庭　将宣,北海道札幌市中央区南７条西１５－２－２１,21-00013,D,1438,,928,0,928,,,,,,,B,714,,744,0,744,○,543,,647,0,647,,,,,,,,,,,,,,,,,,,C,1525,,650,0,650,,,,,,,,,,,,,○,585,,651,0,651,,,,,,,,,,,,,○,291,,785,0,785,○,1212,,785,0,785,,,,,,,20210721
1168,大菱電気工業（株）,山中　仁,長崎県佐世保市俵町２４－２９,11-05239,D,2180,,738,0,738,,,,,,,B,857,,720,0,720,○,452,,721,0,721,○,403,,735,0,735,○,263,,720,0,720,○,309,,880,0,880,B,425,,928,0,928,B,465,,1001,0,1001,○,436,,720,0,720,,,,,,,,,,,,,,,,,,,○,335,,735,0,735,○,832,,860,0,860,,,,,,,20210721
1169,（株）大淵造園土木,大淵　寿志,北海道千歳市末広７－１－１４,22-00083,D,2109,,751,0,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,272,,776,0,776,,,,,,,,,,,,,,,,,,,○,1700,,711,0,711,,,,,,,20210721
1170,（有）大水工業,蝦名　銀男,北海道目梨郡羅臼町礼文町１６９－２６,27-00142,D,2298,,714,0,714,,,,,,,B,933,,706,0,706,,,,,,,,,,,,,,,,,,,,,,,,,C,647,,847,0,847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1171,大宮建設（株）,川東　勝俊,大阪府大阪市鶴見区放出東２－３－２４－６０２,11-04856,D,2180,,738,0,738,,,,,,,B,714,,744,0,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1841,,683,0,683,,,,,,,20210721
1172,（有）大宮造園土木,後藤　勝夫,北海道苫小牧市美原町１丁目１番３,26-00288,D,2571,,658,0,658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,367,,738,0,738,,,,,,,,,,,,,,,,,,,○,2080,,622,0,622,,,,,,,20210721
1173,大村建設（株）,菅原　美喜男,北海道旭川市末広１条１４－１－２５,25-00676,D,2121,,749,0,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1966,,656,0,656,,,,,,,20210721
1174,大矢産業（株）,小堀　均吾,北海道北見市光西町２００－１９,29-00398,D,1726,,829,0,829,D,1323,,769,0,769,B,1060,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,318,,749,0,749,○,1451,,749,0,749,,,,,,,20210721
1175,（株）岡工務店,岡　恒夫,栃木県那須烏山市１８４,11-04133,D,1412,,941,0,941,,,,,,,B,376,,860,0,860,,,,,,,,,,,,,,,,,,,,,,,,,C,1172,,727,0,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1176,岡三リビック（株）,小川　勝利,東京都港区港南１－８－２７,11-05540,D,1572,,875,0,875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1177,（有）岡崎建設,岡崎　謙次,北海道幌泉郡えりも町字本町４９０－３,26-01054,D,2763,,575,0,575,D,1794,,641,0,641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1641,,582,0,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1178,岡嶋建設工業（株）,岡嶋　三郎,北海道北見市豊地８３６,29-00709,D,2314,,712,0,712,C,888,,864,0,864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1350,,697,0,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,290,,786,0,786,○,1770,,698,0,698,,,,,,,20210721
1179,岡田建設（株）,岡田　俊治,北海道帯広市西１条南２９－１,28-00066,D,1933,,788,0,788,C,638,,934,0,934,,,,,,,○,442,,725,0,725,○,415,,725,0,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1614,,725,0,725,,,,,,,20210721
1180,（株）岡田商会,岡田　敬司,北海道上磯郡知内町字重内４,23-00566,D,2366,,702,0,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,531,,882,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1181,岡本建設（株）,岡本　郷,北海道北見市無加川町４０４－７,29-00399,D,1007,,840,337,1177,D,1438,,741,0,741,B,1060,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,494,,695,0,695,,,,,,,,,,,,,,,,,,,○,1373,,761,0,761,,,,,,,20210721
1182,岡本興業（株）,岡本　繁美,北海道札幌市南区真駒内本町１－１－１,21-00070,D,1278,,1016,0,1016,,,,,,,B,113,,1058,257,1315,,,,,,,,,,,,,,,,,,,,,,,,,B,484,,897,0,897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,467,,1023,0,1023,,,,,,,20210721
1183,（株）小川組,木下　巧,宮城県仙台市若林区蒲町東７－５,26-00627,D,1608,,863,0,863,,,,,,,B,316,,898,0,898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1184,（株）小川建設,田下　宏彰,東京都新宿区四谷１－４,11-04054,D,1105,,1120,0,1120,B,172,,1375,0,1375,,,,,,,,,,,,,○,118,,983,0,983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1185,（有）小川建設,小川　誠二,北海道河西郡更別村字更別南１線９１,28-00643,D,2674,,627,0,627,D,1438,,741,0,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1186,小川建設工業（株）,小川　哲也,北海道中川郡本別町上本別１０番地３,28-00239,D,2180,,738,0,738,,,,,,,B,1060,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1187,（有）奥工業,斉藤　綾子,北海道檜山郡上ノ国町字北村８７,23-01101,D,2606,,649,0,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2201,,556,0,556,,,,,,,20210721
1188,奥田工業（株）,奥田　優作,北海道帯広市西２４条北２－５,28-00322,D,2519,,669,0,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,735,,820,0,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1189,（株）オクダ工業,奥田　臣治,北海道紋別郡滝上町字オシラネップ原野北一線１１,29-00883,D,2219,,728,0,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,855,,793,0,793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1743,,702,0,702,,,,,,,20210721
1190,奥村工業（株）,奥村　敬一,北海道標津郡中標津町東２５条南４ー１０,27-00364,D,1974,,779,0,779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,569,,872,0,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1684,,713,0,713,,,,,,,20210721
1191,（株）オクヤ,山下　雄次,北海道沙流郡日高町富川西６－２－６,26-00521,D,2169,,740,0,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1856,,678,0,678,,,,,,,20210721
1192,（株）奥山興業,奥山　登,北海道白糠郡白糠町和天別９９,27-00214,D,1018,,808,360,1168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1575,,730,0,730,,,,,,,20210721
1193,（株）小黒設備工業,小黒　陽子,福島県双葉郡浪江町大字高瀬字小高瀬原１９７,11-05123,D,2210,,730,0,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,565,,873,0,873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1194,（株）尾崎建機,尾崎　祐一,北海道紋別市渚滑町１－６－９２,29-00486,D,1885,,796,0,796,,,,,,,B,1094,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1396,,757,0,757,,,,,,,20210721
1195,尾崎設備工業（株）,宮内　光則,北海道恵庭市駒場町６丁目１番３号,22-01794,D,2175,,739,0,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,498,,893,0,893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1196,（有）小澤建設,小澤　勲,北海道二海郡八雲町栄浜１７２番地２,23-00385,D,1791,,816,0,816,D,1499,,728,0,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1295,,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1531,,736,0,736,,,,,,,20210721
1197,（株）小澤建設,小沢　昌博,北海道帯広市西１９条北１－６－１１,28-00700,D,2548,,664,0,664,D,1057,,824,0,824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1954,,658,0,658,,,,,,,20210721
1198,小澤電設工事（株）,小澤　直樹,北海道二海郡八雲町末広町８３,23-00684,D,1834,,808,0,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,679,,878,0,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1202,,787,0,787,,,,,,,20210721
1199,（株）渡島技建,伊藤　吉彦,北海道北斗市七重浜８－９－９,23-00821,D,2684,,622,0,622,,,,,,,B,1334,,577,0,577,○,582,,562,0,562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2145,,590,0,590,,,,,,,20210721
1200,（株）小樽衛生化学工業,木川田　春夫,北海道小樽市桜２－２６－３５,24-00129,D,2730,,598,0,598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2054,,632,0,632,,,,,,,20210721
1201,小樽建設産業（有）,兵藤　公雄,北海道小樽市幸２－１４－１,24-00327,D,1953,,785,0,785,D,997,,838,0,838,,,,,,,,,,,,,,,,,,,○,243,,731,0,731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1540,,735,0,735,,,,,,,20210721
1202,（株）小樽浄化センター,広瀬　雄一,北海道小樽市天神２－８－２,24-00148,D,2371,,701,0,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1071,,747,0,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1600,,727,0,727,,,,,,,20210721
1203,小田運輸（株）,小田　節子,北海道旭川市永山４条８－１－２０,25-00947,D,2461,,682,0,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1755,,700,0,700,,,,,,,20210721
1204,（株）落合工業,長谷川　秀次,北海道旭川市旭町１条１５－２９８５－１００,25-00399,D,1810,,812,0,812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,587,,868,0,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1205,（株）小野建設,亀田　隆史,北海道函館市赤川町５７６－９,23-00361,D,2488,,675,0,675,D,1152,,807,0,807,,,,,,,,,,,,,○,473,,657,0,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,172,,645,0,645,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1206,小野建設工業（株）,小野　哲也,北海道目梨郡羅臼町礼文町２２５番地１,27-00306,D,2555,,662,0,662,D,1862,,609,0,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1207,（株）小野興業,小野　和幸,北海道爾志郡乙部町字鳥山１１０－２,23-00988,D,2427,,689,0,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,395,,606,0,606,○,2118,,606,0,606,,,,,,,20210721
1208,（株）小野工業所,小野　雅亮,福島県福島市町庭坂字堀ノ内３－１,11-05348,D,1149,,1097,0,1097,,,,,,,B,453,,818,0,818,○,180,,930,0,930,○,134,,953,0,953,,,,,,,,,,,,,,,,,,,,,,,,,○,268,,815,0,815,,,,,,,,,,,,,,,,,,,,,,,,,○,510,,978,0,978,,,,,,,20210721
1209,（株）小野寺建設,小野寺　健夫,北海道室蘭市本町１－４－７,26-00506,D,1499,,643,259,902,D,1708,,675,0,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2124,,603,0,603,,,,,,,20210721
1210,（株）オホーツク園芸,嘉野　満聡,北海道網走市台町１－１１－２,29-00175,D,2813,,507,0,507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,425,,556,163,719,,,,,,,,,,,,,,,,,,,○,2243,,507,0,507,,,,,,,20210721
1211,オホーツク水道工事（株）,河村　洋,北海道枝幸郡枝幸町南浜町７１１１－１,31-00150,D,2634,,642,0,642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,922,,777,0,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1212,オムロンフィールドエンジニアリング北海道（株）,四方　克弘,北海道札幌市中央区北３条西１－１サンメモリア,21-01222,D,1967,,782,0,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,54,,895,549,1444,,,,,,,A,34,,1084,942,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1213,オリエンタル建設（株）,吉村　俊子,北海道札幌市西区二十四軒１条１－３－１,21-01316,D,1894,,795,0,795,C,469,,1025,0,1025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1214,折笠建設（株）,折笠　真仁,北海道三笠市唐松町１－３６９－１,22-01618,D,2210,,730,0,730,D,971,,844,0,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1474,,665,0,665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1856,,678,0,678,,,,,,,20210721
1215,オルガノ（株）,内倉　昌樹,東京都江東区新砂１－２－８,11-00565,D,1175,,1076,0,1076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,33,,1600,0,1600,A,85,,1362,0,1362,B,250,,1268,0,1268,,,,,,,,,,,,,,,,,,,○,10,,1027,0,1027,,,,,,,○,292,,1296,0,1296,,,,,,,20210721
1216,（株）ハイクレー,大川　称三,埼玉県久喜市南５－４－４１,11-03751,D,2331,,709,0,709,,,,,,,B,1302,,602,0,602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,621,,602,0,602,,,,,,,,,,,,,,,,,,,○,2096,,615,0,615,,,,,,,20210721
1217,（株）ハウジングトップ,小坂　哲也,大分県大分市大字丹生９３０－９,11-05635,D,2819,,487,0,487,D,1456,,738,0,738,B,1364,,470,0,470,○,591,,484,0,484,○,501,,484,0,484,,,,,,,○,613,,470,0,470,,,,,,,,,,,,,○,674,,475,0,475,,,,,,,,,,,,,,,,,,,○,406,,484,0,484,○,2256,,484,0,484,,,,,,,20210721
1218,（株）葉隠緑化建設,久保　和則,佐賀県佐賀市嘉瀬町扇町２６１７－７,11-01514,D,1544,,885,0,885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,101,,992,0,992,,,,,,,,,,,,,,,,,,,○,923,,837,0,837,,,,,,,20210721
1219,（株）芳賀信建設,芳賀　昌隆,青森県北津軽郡板柳町大字福野田字常盤６６－５１,11-01828,D,1706,,835,0,835,C,683,,922,0,922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1220,萩浦工業（株）,齋藤　博,富山県富山市一本木３５,11-04512,D,1885,,796,0,796,C,539,,978,0,978,,,,,,,○,187,,926,0,926,,,,,,,,,,,,,○,211,,1026,0,1026,C,1261,,712,0,712,B,740,,855,0,855,○,469,,707,0,707,,,,,,,,,,,,,,,,,,,,,,,,,○,818,,864,0,864,,,,,,,20210721
1221,（有）白建産業,大前　哲雄,北海道白糠郡白糠町東２条北８－１,27-00914,D,2761,,576,0,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2241,,512,0,512,,,,,,,20210721
1222,（株）博信建設工業,早坂　憲二,北海道室蘭市東町５－１５－１８,26-00297,D,2471,,679,0,679,D,1837,,625,0,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1989,,650,0,650,,,,,,,20210721
1223,（株）函館ホームエンジニアリング,渡邉　香代子,北海道北斗市追分２－２１－１９,23-01000,D,2062,,763,0,763,D,1095,,816,0,816,B,1148,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1224,函館環境衛生（株）,久保　俊彦,北海道函館市金堀町５－２３,23-00186,D,1553,,882,0,882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B,576,,871,0,871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,312,,748,502,1250,,,,,,,20210721
1225,函館舖道（株）,村田　憲紀,北海道函館市西桔梗町８５０－８５,23-01035,D,2238,,725,0,725,,,,,,,B,360,,867,0,867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1226,（株）間建設,三原　明彦,北海道函館市東山３－１４－２５,23-00499,D,2271,,719,0,719,D,965,,845,0,845,B,1264,,626,0,626,,,,,,,,,,,,,,,,,,,,,,,,,C,1586,,626,0,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1227,（株）橋本建設,橋本　紀和,大阪府堺市西区浜寺船尾町西５－６,11-02068,D,1380,,956,0,956,D,1391,,753,0,753,B,959,,700,0,700,○,404,,752,0,752,○,368,,774,0,774,,,,,,,○,532,,688,0,688,C,639,,849,0,849,,,,,,,○,528,,688,0,688,,,,,,,,,,,,,,,,,,,,,,,,,○,640,,921,0,921,,,,,,,20210721
1228,橋本建設（有）,橋本　照茂,北海道幌泉郡えりも町字大和６４３－７,26-00244,D,986,,793,392,1185,D,1130,,811,0,811,B,1113,,671,0,671,,,,,,,,,,,,,,,,,,,,,,,,,C,1425,,680,0,680,,,,,,,,,,,,,○,552,,671,0,671,,,,,,,,,,,,,,,,,,,○,1451,,749,0,749,,,,,,,20210721
1229,（株）蓮井鉄工所,蓮井　博文,北海道網走郡美幌町字三橋町２丁目１３番地,29-00380,D,2805,,525,0,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,550,,672,0,672,C,1541,,646,0,646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1230,（有）長谷川熱器,長谷川　洋,北海道紋別郡湧別町開盛２２８,29-00704,D,2651,,636,0,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1087,,744,0,744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2039,,636,0,636,,,,,,,20210721
1231,畠山建設（株）,畠山　好司,北海道旭川市９条通１２,25-00036,D,1970,,781,0,781,C,431,,1047,0,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1236,,781,0,781,,,,,,,20210721
1232,（株）畑下興業,畑下　均,北海道広尾郡広尾町並木通東３－７,28-00084,D,2751,,586,0,586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1478,,664,0,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2171,,578,0,578,,,,,,,20210721
1233,（株）ハタダ,芳賀　美津男,北海道滝川市流通団地１－４－６,22-03293,D,1671,,847,0,847,C,846,,876,0,876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1011,,820,0,820,,,,,,,20210721
1234,（有）畑中工業,畑中　悟史,北海道浦河郡浦河町荻伏町４８６－１０,26-00809,D,2709,,610,0,610,D,1460,,737,0,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,1568,,637,0,637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1235,（株）畑中産業,畑中　光文,北海道川上郡弟子屈町美里２－９－３,27-00806,D,2401,,695,0,695,D,1385,,755,0,755,B,1323,,585,0,585,,,,,,,,,,,,,,,,,,,,,,,,,C,1640,,583,0,583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1774,,697,0,697,,,,,,,20210721
1236,（株）畑中設備工業,畑中　孝允,北海道様似郡様似町大通２－４９－３,26-00931,D,2305,,713,0,713,D,1747,,662,0,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,712,,827,0,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1852,,679,0,679,,,,,,,20210721
1237,（株）羽立総合建設,羽立　留美子,北海道室蘭市築地町１３８,26-00285,D,2295,,715,0,715,D,1400,,751,0,751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1901,,672,0,672,,,,,,,20210721
1238,白光物産（株）,白石　守,北海道勇払郡安平町追分弥生５７６－４,26-00747,D,2451,,685,0,685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,2042,,635,0,635,,,,,,,20210721
1239,八田建設（株）,八田　庄平,滋賀県高島市勝野２０２－３,11-04829,D,1196,,1064,0,1064,C,370,,1100,0,1100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1240,（株）服部工業,服部　徹也,北海道紋別郡興部町字興部８５１番地の１,29-00341,D,996,,905,275,1180,D,1130,,811,0,811,B,704,,746,0,746,,,,,,,,,,,,,,,,,,,,,,,,,C,1097,,742,0,742,,,,,,,○,358,,757,0,757,○,294,,763,0,763,,,,,,,,,,,,,,,,,,,○,1102,,804,0,804,,,,,,,20210721
1241,（株）花井組,七戸　義昭,北海道札幌市西区平和３１３－１２,21-00749,D,1583,,871,0,871,D,1391,,753,0,753,B,382,,857,0,857,,,,,,,○,387,,753,0,753,,,,,,,,,,,,,B,602,,862,0,862,,,,,,,,,,,,,○,470,,705,0,705,,,,,,,,,,,,,○,312,,758,0,758,○,798,,869,0,869,,,,,,,20210721
1242,（株）ハピネスＷＯＯＤ,高嶋　啓太,北海道旭川市流通団地２条３丁目２５番地,25-01112,D,2819,,487,0,487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,655,,487,0,487,,,,,,,,,,,,,,,,,,,○,2254,,487,0,487,,,,,,,20210721
1243,（株）濱中建設,濱中　和行,北海道広尾郡広尾町東３条１２－４,28-00538,D,2279,,718,0,718,D,1219,,792,0,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,○,1841,,683,0,683,,,,,,,20210721
1244,浜中建設（株）,山木　忠彦,北海道紋別郡滝上町字サクルー原野基線７,29-00941,D,2634,,642,0,642,D,1427,,745,0,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20210721
1245,（株）浜脇工業,濱脇　健志,大阪府大阪市旭区森小路２丁目１番２５号,11-01726,D,2153,,743,0,743,D,1343,,765,0,765,B,1281,,617,0,617,○,558,,622,0,622,○,479,,647,0,647,,,,,,,,,,,,,,,,,,,,,,,,,○,341,,766,0,766,,,,,,,○,118,,715,0,715,,,,,,,,,,,,,○,1874,,676,0,676,,,,,,,20210721
