,firm_name,firm_id,prefecture,firm_size,surveying_rank,surveying_exception,buildingConsulting_rank,buildingConsulting_exception,civilEngineeringConsulting_rank,civilEngineeringConsulting_exception,geologicalSurvey_rank,geologicalSurvey_exception,compensationConsultanting_rank,compensationConsultanting_exception,date
0,（株）アーキジオ,2230001010477,富山県,中小企業, 178, ,,, 594, ,  99, ,,,20200101
1,アークコーポレーション（株）,4460101000007,北海道,中小企業,1270, ,,,1007, ,,,,,20200101
2,（株）アーク・ジオ・サポート,1011001044505,東京都,中小企業, 549, ,,,1264, ,,,,,20200101
3,（株）アース・アナライザー,9130001062613,京都府,中小企業,1330, ,,,,,,,,,20200101
4,アースコンサル（株）,2230001013166,富山県,中小企業,1177, ,,,1025, ,,,,,20200101
5,アーステック（株）,7160001006924,滋賀県,中小企業, 577, ,,, 590, ,,, 488, ,20200101
6,（株）アーステック東洋,4130001013678,京都府,中小企業,1094, ,,,1258, , 196, ,,,20200101
7,（株）アート総合設計,1080401017824,静岡県,中小企業,1315,-01, 623,-01,,,,,,,20200101
8,（株）アーバンクリエイト,2140001080075,兵庫県,中小企業,1061, ,,,,,,,,,20200101
9,（株）アーバン設計,7300001000020,佐賀県,中小企業,1164, ,,,1354, , 773, , 325, ,20200101
10,（株）アーバンデザインコンサルタント,6011101000543,東京都,中小企業, 951, , 730, , 917, ,,,,,20200101
11,（株）アーバントラフィックエンジニアリング,2011101000547,東京都,中小企業,1197, ,,, 731, ,,,,,20200101
12,（株）アーバンパイオニア設計,3120001053676,大阪府,中小企業, 913, ,1053, , 463, ,,,,,20200101
13,（株）アールズ環境ソリューションズ,9021001024003,神奈川県,中小企業,1124, ,,,1655, , 745, , 795, ,20200101
14,アールテックコンサルタント（株）,9010701011534,東京都,中小企業,1087, ,,,1008, , 710, ,,,20200101
15,ＲＢコンサルタント（株）,6080101016130,静岡県,中小企業,1082, ,,,1636, ,,, 748, ,20200101
16,（株）アイエスシイ,6180001033595,愛知県,中小企業, 479, ,,, 365, , 286, , 695, ,20200101
17,相生エンジニアリング（株）,8240001021682,広島県,中小企業, 191, ,,, 588, , 738, , 289, ,20200101
18,（株）愛河調査設計,9180001033634,愛知県,中小企業, 302, , 850, , 650, , 566, , 143, ,20200101
19,（株）アイコン,4140001064340,兵庫県,中小企業, 578, ,,, 674, ,,,,,20200101
20,（株）あい造園設計事務所,4011301015442,東京都,中小企業,1312, ,1033, ,1532, ,,,,,20200101
21,（株）あいだ測量設計,6050001015301,茨城県,中小企業, 790, ,,,,,,,,,20200101
22,会津土建（株）,3380001017151,福島県,中小企業, 958, ,,,,,,,,,20200101
23,（株）アイ・ディー・エー,8070001006008,群馬県,大企業, 276, , 605, , 113, , 640, , 649, ,20200101
24,アイテックコンサルタント（株）,5011101049771,東京都,中小企業,1212, ,,, 206, ,,,,,20200101
25,愛徳コンサルタント（株）,5180301017778,愛知県,中小企業, 814, ,,,1433, ,,, 187, ,20200101
26,（株）アイネス,3430001000226,北海道,中小企業, 406, ,,, 268, , 385, ,,,20200101
27,アイレック技建（株）,4010501004362,東京都,大企業,1243, ,,, 367, ,,,,,20200101
28,（株）相和コンサルタント,3200001025485,岐阜県,中小企業, 684, ,,,1182, ,,, 674, ,20200101
29,（株）葵エンジニアリング,6180001029197,愛知県,中小企業, 203, , 721, , 222, , 340, , 453, ,20200101
30,あおい建設コンサルタント（株）,6180001015924,愛知県,中小企業, 902, , 534, ,1479, ,,, 199, ,20200101
31,葵コンサルタント（株）,9180301000012,愛知県,中小企業, 618, , 875, , 696, , 601, , 473, ,20200101
32,（株）葵設計事務所,8180301004906,愛知県,中小企業, 215, ,,, 498, , 467, , 343, ,20200101
33,（株）アオイテック,7180001011435,愛知県,中小企業, 863, ,,,1127, ,  78, ,,,20200101
34,（株）アオキ技術コンサルタント,6210001004774,福井県,中小企業,1078, , 984, ,1261, ,,, 753, ,20200101
35,（有）青木測量設計事務所,3080102013179,静岡県,中小企業, 888, ,,,1109, ,,, 418, ,20200101
36,あおぞら土地家屋調査士法人,2240005002734,広島県,中小企業, 756, ,,,,,,, 762, ,20200101
37,あおば技術コンサルタント（株）,9370001023062,宮城県,中小企業,1140, ,,,1325, , 767, ,,,20200101
38,青葉工業（株）,7470001000292,香川県,大企業, 673, ,,, 611, ,  50, ,,,20200101
39,青葉コンサルタント（株）,5170001012618,和歌山県,中小企業,1127, ,,, 776, , 740, ,,,20200101
40,あおみ建設（株）,6010401076946,東京都,中小企業, 957, ,,,1145, ,,,,,20200101
41,赤井測量設計（株）,1190001008312,三重県,中小企業, 998, ,,,1571, ,,, 691, ,20200101
42,（株）アガック,1013301014641,東京都,中小企業,1273,-01,,,,, 317,-01,,,20200101
43,（株）秋山測量設計,6260002016194,岡山県,中小企業, 803, ,,,1402, , 621, , 529, ,20200101
44,（株）アクアテルス,2030001010423,埼玉県,大企業, 447, ,,, 217, , 206, , 136, ,20200101
45,（株）アクアプラン,3110001000241,新潟県,中小企業,1031, ,,, 963, ,,,,,20200101
46,（株）アクセス,6180301013636,愛知県,中小企業, 974, ,,,1605, ,,, 667, ,20200101
47,（株）アクタス,8120001059941,大阪府,中小企業, 656, ,,, 905, , 610, ,,,20200101
48,（株）アクト,7080101003937,静岡県,中小企業, 763, ,,,1327, ,,, 804, ,20200101
49,（株）アグリコンサルタント,4210001015113,福井県,中小企業,1123, ,,,1658, ,,,,,20200101
50,（株）アクロス,3100001009011,長野県,中小企業,1111, ,1014, ,1301, , 744, , 787, ,20200101
51,（株）アコード,8120001040851,大阪府,中小企業, 525, ,,,1468, ,,,,,20200101
52,（有）淺田測量設計事務所,1021002056721,神奈川県,中小企業, 815, ,,,1528, ,,,,,20200101
53,（株）アサノ大成基礎エンジニアリング,5010001078914,東京都,大企業, 224, , 314, , 203, ,   9, ,,,20200101
54,（株）あさひ,1180001024624,愛知県,中小企業,1235, ,,,,,,, 248, ,20200101
55,（株）旭,9220001015256,石川県,中小企業, 787, ,,,1446, ,,,,,20200101
56,（株）朝日開発,5220001000071,石川県,中小企業,1232, ,,,1575, ,,,,,20200101
57,朝日開発コンサルタンツ（株）,7340001000297,鹿児島県,中小企業, 415, ,,, 329, , 563, , 335, ,20200101
58,（株）朝日工営,1200001010357,岐阜県,中小企業,1109,-01,,,1301,-01,,, 779,-01,20200101
59,旭工榮（株）,5030001086659,埼玉県,中小企業, 474, , 955, , 972, , 649, , 648, ,20200101
60,朝日航洋（株）,7010601041419,東京都,大企業,   4, ,,,  78, , 352, , 346, ,20200101
61,（株）朝日コンサル,3140001076576,兵庫県,中小企業, 686, ,,,1186, , 687, ,,,20200101
62,（株）朝日コンサルタント,9090001002945,山梨県,中小企業,1035, ,,,1181, ,,,,,20200101
63,（株）朝日設計事務所,3180001001539,愛知県,中小企業, 161, ,,, 787, , 614, , 185, ,20200101
64,旭総合コンサルタント（株）,5010501000146,東京都,中小企業,1309, ,,,1531, ,,,,,20200101
65,（有）旭測量事務所,2180302006320,愛知県,中小企業, 872, ,,,1086, ,,, 232, ,20200101
66,旭測量設計（株）,1080001015641,静岡県,中小企業, 843, ,,,1076, ,,, 183, ,20200101
67,（株）アサヒ測量設計,6050001015276,茨城県,中小企業, 844, ,,,1431, , 505, , 461, ,20200101
68,（株）旭調査,7180001009784,愛知県,中小企業,1073, ,,,,,,, 751, ,20200101
69,（株）朝日土質設計コンサルタント,4200001000181,岐阜県,中小企業, 613, ,,, 495, , 104, , 589, ,20200101
70,（株）アジア技術コンサルタンツ,4340001000275,鹿児島県,中小企業, 132, ,,, 341, , 466, , 362, ,20200101
71,（株）アジア共同設計コンサルタント,9020001043500,神奈川県,大企業, 403, , 827, ,  92, , 345, ,,,20200101
72,アジア航測（株）,6011101000700,東京都,大企業,   3, , 540, ,  19, ,  31, , 256, ,20200101
73,アジアコンサルタント（株）,8190001011251,三重県,中小企業,1108, ,,,1299, , 750, , 791, ,20200101
74,（株）アスカ,1122001000107,大阪府,中小企業, 731, ,,,,,,, 742, ,20200101
75,（株）アスカエンジニア,6100001017705,長野県,中小企業,1011, ,,,1576, ,,, 662, ,20200101
76,アスカ測量設計（株）,1040001038704,千葉県,中小企業,1222, ,,,,,,, 688, ,20200101
77,（株）アズクリエイト,3130001043230,京都府,中小企業, 390, ,,,1077, , 411, , 317, ,20200101
78,（株）アズミエンジニヤ,4100001017112,長野県,中小企業, 832, ,,,1102, ,,,,,20200101
79,（株）アップス,1350001005945,宮崎県,中小企業, 678, , 930, , 829, ,,, 615, ,20200101
80,（株）あづま,8180301006522,愛知県,中小企業, 619, ,,, 789, , 501, , 148, ,20200101
81,（株）アテナ,8280001000047,島根県,中小企業,1253, ,,,1198, , 693, ,,,20200101
82,（株）アトム補償コンサル,5210001014634,福井県,中小企業,1131, ,,,,,,, 285, ,20200101
83,（株）アトラス,9280001000046,島根県,中小企業, 343, , 770, , 524, , 448, , 300, ,20200101
84,（株）アトラス測量,8090001009537,山梨県,中小企業, 742, ,,,,,,, 698, ,20200101
85,アマノコンサルタント（株）,6180301000205,愛知県,中小企業, 637, ,,,1367, , 497, , 424, ,20200101
86,（株）アメニテック,9220001000852,石川県,中小企業,1029, , 958, ,1176, ,,,,,20200101
87,（株）荒谷建設コンサルタント,3240001000641,広島県,大企業,  21, , 344, ,  71, ,  23, ,  25, ,20200101
88,（株）有明測量開発社,3330001000228,熊本県,大企業,  50, ,,, 372, , 420, , 168, ,20200101
89,（株）アルゴス,3110001020198,新潟県,中小企業, 319, ,,, 497, ,,, 120, ,20200101
90,アルスコンサルタンツ（株）,5220001000880,石川県,中小企業, 442, , 863, , 238, , 246, ,,,20200101
91,（株）アルト舎,4120001164555,奈良県,中小企業,1290, ,1006, ,,,,,,,20200101
92,（株）アルファ水工コンサルタンツ,3430001001109,北海道,中小企業, 376, , 422, , 182, , 635, ,,,20200101
93,（株）アルファプランニング,3180001103005,愛知県,中小企業,1323, ,,,,,,,,,20200101
94,（株）アルプス,8150001016279,奈良県,中小企業,1090, ,,,1267, , 711, ,,,20200101
95,アローコンサルタント（株）,9180001011532,愛知県,中小企業, 634, , 865, , 487, , 415, , 539, ,20200101
96,安西工業（株）,7140001004401,兵庫県,中小企業,1114, ,,,,,,,,,20200101
97,（株）安藤・間,2010401051696,東京都,大企業, 648, , 235, , 147, , 235, , 567, ,20200101
98,（株）アンドー,7100001012663,長野県,中小企業, 154, , 798, , 240, , 400, , 304, ,20200101
99,（株）イーエス総合研究所,7430001018801,北海道,大企業, 397, ,,, 343, ,  77, , 259, ,20200101
100,（株）Ｅ－ＳＹＳＴＥＭ,2290001023259,福岡県,中小企業, 551,-01, 651,-01, 993,-01,,,,,20200101
101,（株）飯田コンサルタント,1100001022338,長野県,中小企業, 595, ,,, 470, , 582, , 237, ,20200101
102,（株）家永技建,7120001151229,大阪府,中小企業, 730, ,,,1646, ,,, 761, ,20200101
103,（有）池田総合開発,6021002056758,神奈川県,中小企業,1225, ,,,,,,,,,20200101
104,（株）イケハラエンジニア,3360001009423,沖縄県,中小企業,1156, ,,,,,,,,,20200101
105,（株）井沢設計,6122001017708,大阪府,中小企業, 767, ,,, 623, ,,,,,20200101
106,（株）石居設計,1160001008059,滋賀県,中小企業, 675, , 667, , 358, , 321, , 800, ,20200101
107,（株）石川綜合設計,2070001000263,群馬県,中小企業, 912, , 349, ,1523, ,,,  33, ,20200101
108,（株）礎積算,4030001017986,埼玉県,中小企業,1251, , 943, ,,,,,  67, ,20200101
109,礎測量設計（株）,1020001004765,神奈川県,中小企業, 724, ,,,,,,,,,20200101
110,（株）石田技術コンサルタンツ,9180001075560,愛知県,中小企業, 117, ,,, 322, , 394, ,  95, ,20200101
111,（株）イシヤマエンジニアリング,2122001000477,大阪府,中小企業, 568, ,,,,,,,,,20200101
112,（株）イズタコンサルタント,6240001039487,広島県,中小企業, 612, ,,, 791, , 523, , 516, ,20200101
113,井田起業（株）,4030001060581,埼玉県,中小企業, 802, ,,,,,,,,,20200101
114,（株）一成,8140001042490,兵庫県,中小企業,1244, ,,, 965, , 689, ,,,20200101
115,イッセイコンサルタント（株）,8180001092400,愛知県,中小企業,1040, ,,, 962, ,,,,,20200101
116,いであ（株）,7010901005494,東京都,大企業, 151, , 809, ,  15, ,  85, , 387, ,20200101
117,（株）怡土,4290001023430,福岡県,中小企業, 733, ,,,1651, ,,,,,20200101
118,（株）伊藤測量設計,8100001000246,長野県,中小企業, 681, ,,,1201, ,,, 634, ,20200101
119,（株）伊那測量,6100001020964,長野県,中小企業, 841, ,,,1481, ,,, 436, ,20200101
120,（株）井上エンジニアリング,2160001002473,滋賀県,中小企業, 778, ,,, 641, ,,, 825, ,20200101
121,井上測量設計（株）,7070001000325,群馬県,中小企業, 588, ,,,,,,,,,20200101
122,（株）イビソク,9200001013229,岐阜県,大企業,  40, ,,, 324, , 559, , 139, ,20200101
123,（有）イマージテック,6340002001444,鹿児島県,中小企業, 761, ,,,1626, ,,,,,20200101
124,（有）岩田測量設計,5230002005787,富山県,中小企業,1319, ,,,,,,,,,20200101
125,（株）インテコ,5150001000145,奈良県,中小企業, 702, ,,, 546, , 183, ,,,20200101
126,（株）ウインディーネットワーク,2080101014435,静岡県,中小企業, 288, , 831, , 492, , 550, , 340, ,20200101
127,上島技術コンサルタント（株）,5430001001890,北海道,中小企業, 658, ,,, 517, , 617, ,,,20200101
128,（株）ウエスコ,4260001000622,岡山県,大企業,  30, , 481, ,  32, ,  37, ,  43, ,20200101
129,（株）ウエノ,9230001009736,富山県,中小企業, 662, ,,,,,,,,,20200101
130,（株）ウオールナット,7012801000170,東京都,中小企業,1271, ,,, 994, , 317, ,,,20200101
131,（株）潮技術コンサルタント,1150001012409,奈良県,中小企業, 764, ,1046, ,1155, , 762, ,,,20200101
132,（株）内田測量,8100001000337,長野県,中小企業, 876,-01, 693,-01,,, 253,-01, 127,-01,20200101
133,（株）ウッド,6030001062320,埼玉県,中小企業,1317, ,,,1706, ,,, 830, ,20200101
134,宇都宮測量（株）,1060001000645,栃木県,中小企業, 108, ,,, 677, , 460, , 313, ,20200101
135,宇部興産コンサルタント（株）,4250001003056,山口県,中小企業, 388, ,,, 233, , 103, ,,,20200101
136,ウムヴェルト（株）,9240001026994,広島県,中小企業, 575, ,,, 595, , 395, , 455, ,20200101
137,（株）エイエム建設コンサルタント,9280001002991,島根県,中小企業, 750, ,,, 777, , 746, , 774, ,20200101
138,（株）エイコー技術コンサルタント,2210001010470,福井県,中小企業, 344, , 535, , 490, , 361, , 219, ,20200101
139,（株）エイコー測量設計事務所,5150001012446,奈良県,中小企業,1223, ,,,,,,,,,20200101
140,（株）永大開発コンサルタント,3290001045392,福岡県,中小企業, 792, ,,,1063, ,,,,,20200101
141,（株）エイテック,4011001059252,東京都,大企業,  49, ,,, 175, ,,, 221, ,20200101
142,（株）エイ・テック,4230001009749,富山県,中小企業, 743, ,,,1601, ,,,,,20200101
143,（株）エイト日本技術開発,7260001000735,岡山県,大企業,  95, , 133, ,   8, ,  24, ,   4, ,20200101
144,（株）栄和コンサルタント,4190001010125,三重県,中小企業, 980, ,,,1203, ,,, 684, ,20200101
145,栄和測量（株）,8100001022273,長野県,中小企業, 779, ,,,,,,,,,20200101
146,（株）Ａ・Ｆ・Ｃ,5480001006084,徳島県,中小企業,1326, ,,,,,,,,,20200101
147,（株）エーシーイー,8011201000656,東京都,中小企業, 886, ,,, 481, , 470, ,,,20200101
148,（株）エース,8100001020987,長野県,中小企業, 531, ,,, 383, , 728, , 746, ,20200101
149,（株）エーティック,2430001002181,北海道,中小企業, 246, , 843, , 173, , 171, , 326, ,20200101
150,（株）エービーコンサルタント,5011801021212,東京都,中小企業,1299, , 649, , 982, , 736, ,,,20200101
151,（株）ＡＢ．ｄｏ,6100001001733,長野県,中小企業, 378, , 735, , 516, , 515, , 412, ,20200101
152,（株）エープランニング,8011301013005,東京都,大企業, 186, , 147, ,1640, , 725, ,  38, ,20200101
153,（株）エオネックス,1220001006394,石川県,中小企業, 901, ,,, 496, ,  68, ,,,20200101
154,（株）江口測量設計事務所,6160001000234,滋賀県,中小企業,1057, ,,,,,,, 333, ,20200101
155,（株）エコー,2010501016723,東京都,大企業, 331, ,,,  86, ,,,,,20200101
156,（株）エコマック,5090001005778,山梨県,中小企業,1125, ,1015, ,1300, ,,,,,20200101
157,（株）エス・アイ・エイ,9060001006429,栃木県,中小企業,1328,-01,,,1710, ,,,,,20200101
158,（有）ＥＳ　Ｃｕｂｅ,9160002007564,滋賀県,中小企業,1065, ,,,,,,,,,20200101
159,（株）エスケイエンジニアリング,3290001040484,福岡県,中小企業, 134, ,,, 224, ,,, 582, ,20200101
160,（株）ＳＣＣ,7090001005207,山梨県,中小企業,1121, ,,,1302, , 739, ,,,20200101
161,エス・テー・コンサルタント（株）,5010001001149,東京都,中小企業, 920, ,,, 899, ,,,,,20200101
162,（株）エス・ビー・シー,4480001007315,徳島県,中小企業, 412, ,,, 348, ,  71, ,,,20200101
163,越前屋試錐工業（株）,3430001030537,北海道,中小企業,1200, ,,,1388, , 302, ,,,20200101
164,（株）エヌイーエス,1120001075672,大阪府,中小企業,1010, ,,, 537, ,,,,,20200101
165,（株）エヌ・イー計測,5122001000895,大阪府,中小企業, 768, ,,,,,,,,,20200101
166,（株）エヌ・イーサポート,5240001006562,広島県,大企業, 866, ,,, 695, ,,,,,20200101
167,ＮＥテクノ（株）,5030001067857,埼玉県,中小企業,1296, ,,, 435, ,,,,,20200101
168,エヌエス環境（株）,4010401004900,東京都,大企業, 465, , 742, ,  87, , 248, , 573, ,20200101
169,（株）エヌ・エス・シー・エンジニアリング,2011601011713,東京都,中小企業,1191, , 702, , 844, ,,,,,20200101
170,エヌシーイー（株）,9110001001465,新潟県,大企業, 452, , 817, ,  99, ,,,,,20200101
171,（株）ＮＪＳ,6011101045308,東京都,大企業, 252, ,  56, ,  25, , 264, , 549, ,20200101
172,（株）エヌティーコンサルタント,6400001000333,岩手県,中小企業, 365, ,,, 553, , 645, , 160, ,20200101
173,ＮＴＣインターナショナル（株）,1011101012790,東京都,大企業, 652, ,,, 253, ,,,,,20200101
174,ＮＴＣコンサルタンツ（株）,2180001039299,愛知県,大企業, 165, , 520, ,  42, ,  66, , 456, ,20200101
175,エヌ・ティ・ティ・インフラネット（株）,2010001063299,東京都,大企業, 360, ,,, 118, ,,,,,20200101
176,（株）エヌ・ティ・ティ・データ,9010601021385,東京都,大企業,1238, , 933, ,1590, ,,,,,20200101
177,（株）エフウォーターマネジメント,9160001001717,滋賀県,中小企業, 631, , 729, , 241, , 424, , 551, ,20200101
178,（株）エフワーク,9370201000571,宮城県,中小企業,1052, ,,, 299, ,,,,,20200101
179,エボシ技工調査設計（株）,9240001029980,広島県,中小企業, 590, ,,,1070, , 510, , 353, ,20200101
180,（有）エポック開発,7220002010316,石川県,中小企業,1000, ,,,,,,,,,20200101
181,（株）ＭＳＳ,9180001060686,愛知県,中小企業, 554, ,,,,,,, 783, ,20200101
182,（株）エムエス技術コンサルタント,8430001028114,北海道,中小企業,1098, ,,,,,,, 294, ,20200101
183,（株）ＭＸコンサルタント,9490001007045,高知県,中小企業,1300, ,,,,,,, 769, ,20200101
184,（株）エム・ケー・コンサルタント,9290001011967,福岡県,中小企業,1034, ,,, 545, ,,,,,20200101
185,（株）エムツウ補償構造設計,7030001008264,埼玉県,中小企業,1218, , 580, ,,,,, 180, ,20200101
186,（株）エムテック,4011501013147,埼玉県,中小企業,1292, ,,,1304, , 743, ,,,20200101
187,（株）エルクコンサルタント,8140001019514,兵庫県,中小企業,1077, ,,, 572, , 712, ,,,20200101
188,（株）エルム測建,5160001005696,滋賀県,大企業,1086, ,,,1642, ,,, 760, ,20200101
189,（有）エンジニヤエヌデイー,9100002023377,長野県,中小企業,1001, ,,,1194, , 284, ,,,20200101
190,扇コンサルタンツ（株）,8140001001166,兵庫県,中小企業,1002, ,,, 976, , 641, ,,,20200101
191,応用技術（株）,9120001121031,大阪府,大企業,1050, ,,, 386, ,,,,,20200101
192,応用地質（株）,2010001034531,東京都,大企業,  67, , 805, ,  17, ,   1, ,,,20200101
193,大井調査設計（株）,8200001023674,岐阜県,中小企業, 748, ,,,1564, , 679, , 659, ,20200101
194,（株）オーエス,8120101035545,大阪府,中小企業, 991, ,,,,,,, 655, ,20200101
195,（株）オーエムアイ,3500001007668,愛媛県,中小企業, 971,-01,,,1545,-01,,, 665,-01,20200101
196,（株）ＯＭＴ,5090001008319,山梨県,中小企業, 542, ,,,,,,, 249, ,20200101
197,大鐘測量設計（株）,1080001012969,静岡県,中小企業, 348, , 840, , 527, ,,, 170, ,20200101
198,大阪技術管理（株）,4120001040541,大阪府,中小企業, 639, ,,, 311, ,,,,,20200101
199,（株）オーシスマップ,9140001046689,兵庫県,中小企業, 369, ,,,1263, ,,, 764, ,20200101
200,オーシャンエンジニアリング（株）,1030001010176,茨城県,中小企業, 550, ,,,,,,,,,20200101
201,（株）オースギ,1160001008141,滋賀県,中小企業, 513, ,,, 705, ,,, 409, ,20200101
202,（株）オオスミ,9020001001243,神奈川県,大企業,1173, ,,, 287, ,,,,,20200101
203,大高理工（株）,6200001013306,岐阜県,中小企業, 908,-01,,,1399,-01, 618,-01, 543,-01,20200101
204,大竹測量設計（株）,9380001019134,福島県,中小企業, 729, ,,, 879, ,,, 319, ,20200101
205,（有）太田ジオリサーチ,7140002055947,兵庫県,中小企業,1039, ,,, 633, , 289, ,,,20200101
206,（株）大坪コンサルタント,1011801000772,東京都,中小企業, 512, ,,,1441, ,,, 329, ,20200101
207,（株）オーツヤ測量,9090001011938,山梨県,中小企業, 770, ,,,,,,, 358, ,20200101
208,鳳コンサルタント（株）,3120001131325,大阪府,中小企業, 964, , 558, , 317, ,,,,,20200101
209,（株）オオバ,9013201001170,東京都,大企業,   8, , 230, ,  18, ,  96, ,   9, ,20200101
210,（株）大場上下水道設計,1080401001035,静岡県,中小企業, 701, , 902, , 715, , 638, , 680, ,20200101
211,（有）大場測量設計事務所,8180302000631,愛知県,中小企業, 879, ,,,1108, , 503, , 450, ,20200101
212,（株）大林組,7010401088742,東京都,大企業, 262, ,  15, , 159, ,  57, ,,,20200101
213,（株）オービット,1290001020645,福岡県,中小企業, 506, ,,, 445, ,,,,,20200101
214,（株）大増コンサルタンツ,3180001019110,愛知県,中小企業, 156, , 575, , 319, , 254, ,  49, ,20200101
215,（株）大本組,7260001001493,岡山県,中小企業, 956, , 563, ,1142, ,,,,,20200101
216,（株）岡本設計,3170001000599,和歌山県,中小企業, 894, , 119, , 699, , 437, , 360, ,20200101
217,（株）オキココーポレーション,7120001061948,大阪府,中小企業, 936, ,,,1112, ,  91, ,,,20200101
218,（有）沖下測量,8200002025050,岐阜県,中小企業, 812, ,,,1379, ,,, 510, ,20200101
219,（有）沖繩磁探総業,2360002000844,沖縄県,中小企業, 716, ,,,,,,,,,20200101
220,沖昌エンジニアリング（株）,5011501009391,東京都,大企業, 275, , 904, , 188, ,,,,,20200101
221,（株）奥平測量設計事務所,8080001017004,静岡県,中小企業, 896, ,,,1088, ,,, 548, ,20200101
222,（株）奥原調査設計,1100002027286,長野県,中小企業,1027, ,,,1574, ,,, 683, ,20200101
223,（株）奥村組,7120001004931,大阪府,大企業, 453, , 157, , 402, ,,,,,20200101
224,奥山ボーリング（株）,9410001008802,秋田県,中小企業, 428, ,,, 248, ,  67, ,,,20200101
225,（有）尾崎測量設計,8170002010576,和歌山県,中小企業, 975, ,,,1200, , 664, , 676, ,20200101
226,（株）長姫,7100001022299,長野県,中小企業, 529, ,,, 762, , 713, , 740, ,20200101
227,長姫調査設計（株）,2100001022295,長野県,中小企業, 573, ,,, 798, ,,, 419, ,20200101
228,小野江事務所,,静岡県,中小企業,1132, ,,,,,,, 777, ,20200101
229,オリエンタル技術開発（株）,6060001016273,栃木県,中小企業, 559, , 522, , 658, , 438, , 267, ,20200101
230,（株）オリエンタルコンサルタンツ,4011001005165,東京都,大企業, 249, , 153, ,   5, ,  55, , 245, ,20200101
231,オリジナル設計（株）,8011001065098,東京都,大企業, 235, , 210, ,  52, , 390, ,,,20200101
232,（株）オリス,6110001000965,新潟県,中小企業,  20, ,,, 885, ,,, 125, ,20200101
233,（株）オリンピアコンサルタント,2200001013350,岐阜県,中小企業, 704, ,,, 767, ,,,,,20200101
234,（株）オルビットプラン,2020001042005,神奈川県,中小企業,1273, ,,,1620, , 706, ,,,20200101
235,ＨＡＲＶＥＹ（株）,1180001123913,愛知県,中小企業,1279, ,,,1335, ,,,,,20200101
236,パーソンラボ（株）,2120101027928,大阪府,中小企業,1297, ,,,1307, ,,,,,20200101
237,（株）パートナーズ,6180301025227,愛知県,大企業, 455, , 739, , 368, ,,, 828, ,20200101
238,（株）ハイウェイ・エンジニアリング,4180001039751,愛知県,中小企業, 674, ,,, 219, ,,,,,20200101
239,白鳳アーキテック（株）,5190001009736,三重県,中小企業,1110, , 999, ,1678, ,,,,,20200101
240,（株）白鳳アドバンス,8190001009964,三重県,中小企業,1117, ,1004, ,1679, ,,,,,20200101
241,（株）ハシカンプラ,9370001020489,宮城県,中小企業,1272, ,,,1313, ,,,,,20200101
242,パシフィックコンサルタンツ（株）,8013401001509,東京都,大企業, 122, ,  51, ,   2, ,  32, , 545, ,20200101
243,橋本技術（株）,7160001007716,滋賀県,中小企業, 553, ,,,1303, ,,, 780, ,20200101
244,（株）蓮池設計,6080401004280,静岡県,中小企業, 878, , 743, , 883, , 461, ,,,20200101
245,（株）パスコ,5013201004656,東京都,大企業,   1, , 228, ,  11, ,  75, , 299, ,20200101
246,（有）畑測量設計事務所,6210002010508,福井県,中小企業,1226, ,,,,,,, 681, ,20200101
247,（株）波多野調査設計,7110001006128,新潟県,中小企業, 311, ,,, 446, , 150, ,,,20200101
248,（株）八州,1010601035005,東京都,大企業,   9, ,,, 171, , 168, ,  60, ,20200101
249,服部エンジニア（株）,9080001004240,静岡県,中小企業,  69, , 547, , 245, , 421, ,  82, ,20200101
250,（株）初山,5170001008855,和歌山県,中小企業,  65, ,,, 651, ,,, 379, ,20200101
251,（株）果無,8170001009529,和歌山県,中小企業, 848, ,,,1048, , 599, , 596, ,20200101
252,（株）はとコンサルタント,8250001010718,山口県,中小企業,1259, ,,,1712, ,,, 833, ,20200101
253,（株）花村コンサルタント,5130001032958,京都府,中小企業, 839, ,,,1125, , 222, ,,,20200101
254,馬場測量設計（株）,8100001020855,長野県,中小企業, 851, ,,,1111, ,,, 389, ,20200101
255,（株）パブリック,5180001032334,愛知県,中小企業, 487, ,,, 395, ,,,,,20200101
256,浜エンジニアリング（株）,7160001006957,滋賀県,中小企業, 392, ,,, 508, , 369, , 439, ,20200101
257,早川都市計画（株）,2180301019158,愛知県,中小企業, 636, ,,, 882, ,,, 188, ,20200101
258,林測量技術コンサルタント（株）,5120901013505,大阪府,中小企業, 556, ,,,,,,,,,20200101
259,（株）ハヤテ・コンサルタント,1090001002696,山梨県,中小企業, 703, ,,, 718, ,,,,,20200101
260,疾測量（株）,2090001002695,山梨県,中小企業, 304, , 720, ,1357, ,,,  57, ,20200101
261,（株）ＰＡＬ構造,1310001001790,長崎県,大企業, 905, , 137, , 501, , 256, ,,,20200101
262,阪高プロジェクトサポート（株）,3120001199189,大阪府,中小企業,1303, ,,,,,,, 131, ,20200101
263,（株）ハンシン,7120001024954,大阪府,中小企業, 491, ,,,1418, ,,,,,20200101
264,阪神高速技研（株）,4120001046497,大阪府,大企業, 535, , 321, , 120, ,,,,,20200101
265,（株）阪神コンサルタンツ,7150001004169,奈良県,中小企業, 432, ,,, 202, ,  46, ,,,20200101
266,阪神測建（株）,7140001010333,兵庫県,中小企業, 193, ,,, 468, , 328, , 222, ,20200101
267,（株）阪和建設コンサルタント,1170001009337,和歌山県,中小企業, 587, ,,, 894, , 378, , 396, ,20200101
